[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
1,1000,10,5.13,10.3,18,37,13,950,24,13,13,50,7.400124047,97,31,2.547002988,9.230374559,6.695335702,8.113420903,484,9,6,4,19,466,15,7,9,31,503,497,18,13,67,30
6,1000,10,5.13,10.3,18,37,17,954,22,10,14,46,7.640281318,97,23,2.633018073,9.590374743,7.091069361,8.176468485,478,11,2,3,16,476,11,8,11,30,494,506,11,12,63,34
3,1000,10,5.13,10.3,18,37,15,943,24,13,20,57,7.705607853,107,36,2.6021727,9.354539356,7.446834485,7.950284617,463,9,6,8,23,480,15,7,12,34,486,514,20,16,76,31
4,1000,10,5.13,10.3,18,37,15,952,24,11,13,48,7.355275503,93,26,2.498076286,9.152383757,6.958354712,7.752196294,481,10,4,5,19,471,14,7,8,29,500,500,15,11,70,23
2,1000,10,5.13,10.3,18,37,15,942,35,11,12,58,7.646281471,89,33,2.627001538,9.272379728,7.376911081,7.924411875,478,20,6,4,30,464,15,5,8,28,508,492,19,14,56,33
7,1000,10,5.13,10.3,18,37,16,955,24,16,5,45,7.260966941,93,26,2.55779265,8.967874311,7.082152341,7.450842238,487,15,9,4,28,468,9,7,1,17,515,485,15,11,65,28
8,1000,10,5.13,10.3,18,37,16,948,38,7,7,52,7.593564025,83,31,2.552588618,9.340393627,7.241113555,7.956023231,483,18,2,4,24,465,20,5,3,28,507,493,11,20,61,22
5,1000,10,5.13,10.3,18,37,16,957,26,9,8,43,7.185970924,98,41,2.520990115,9.021942531,6.690454963,7.712137355,500,6,4,5,15,457,20,5,3,28,515,485,21,20,63,35
1,1000,10,5.13,10.3,18,37,14,950,24,13,13,50,7.4143526,93,35,2.554108323,9.243402247,6.738077851,8.098791633,484,9,6,4,19,466,15,7,9,31,503,497,15,20,67,26
6,1000,10,5.13,10.3,18,37,18,953,23,10,14,47,7.673230419,103,42,2.635869187,9.593619749,7.148320926,8.185691466,477,12,2,3,17,476,11,8,11,30,494,506,25,17,71,32
3,1000,10,5.13,10.3,18,37,16,943,24,11,22,57,7.725174257,105,34,2.607575702,9.378942564,7.475723131,7.961036605,463,9,5,9,23,480,15,6,13,34,486,514,19,15,68,37
4,1000,10,5.13,10.3,18,37,16,953,23,11,13,47,7.355845536,100,32,2.47448209,9.173131266,6.942424611,7.769266462,482,9,4,5,18,471,14,7,8,29,500,500,19,13,63,37
2,1000,10,5.13,10.3,18,37,16,943,34,12,11,57,7.648307019,85,30,2.636745525,9.309640742,7.400320266,7.904358383,479,19,6,4,29,464,15,6,7,28,508,492,16,14,57,28
7,1000,10,5.13,10.3,18,37,17,953,26,15,6,47,7.292599653,94,23,2.559281249,8.970979972,7.111687428,7.484702325,486,16,8,5,29,467,10,7,1,18,515,485,17,6,63,31
8,1000,10,5.13,10.3,18,37,17,948,38,7,7,52,7.653934217,98,32,2.575047495,9.360304796,7.378322263,7.93737288,482,19,2,4,25,466,19,5,3,27,507,493,19,13,72,26
5,1000,10,5.13,10.3,18,37,17,957,25,10,8,43,7.190128823,89,32,2.523453281,9.019391892,6.700133721,7.7104329,500,5,5,5,15,457,20,5,3,28,515,485,16,16,69,20
1,1000,10,5.13,10.3,18,37,15,949,26,12,13,51,7.454882904,107,30,2.567672701,9.26090748,6.809344099,8.108214934,483,10,6,4,20,466,16,6,9,31,503,497,15,15,71,36
6,1000,10,5.13,10.3,18,37,19,953,23,9,15,47,7.698405266,103,34,2.649429872,9.591254599,7.200308056,8.184689894,476,12,3,3,18,477,11,6,12,29,494,506,14,20,70,33
3,1000,10,5.13,10.3,18,37,17,945,22,11,22,55,7.71940747,102,35,2.600764225,9.400639095,7.458597003,7.966010362,464,8,5,9,22,481,14,6,13,33,486,514,21,14,72,30
4,1000,10,5.13,10.3,18,37,17,954,23,11,12,46,7.374976382,122,35,2.46830224,9.179043687,6.988434038,7.761518726,482,9,4,5,18,472,14,7,7,28,500,500,16,19,86,36
2,1000,10,5.13,10.3,18,37,17,945,34,10,11,55,7.643151146,105,30,2.645798943,9.328731832,7.417084766,7.876569278,479,19,6,4,29,466,15,4,7,26,508,492,17,13,55,50
7,1000,10,5.13,10.3,18,37,18,953,27,14,6,47,7.301746437,105,34,2.562255219,8.967545867,7.106625943,7.508936239,486,17,7,5,29,467,10,7,1,18,515,485,21,13,63,42
8,1000,10,5.13,10.3,18,37,18,951,36,6,7,49,7.645692087,98,25,2.575276924,9.359733118,7.436741741,7.860576115,482,18,3,4,25,469,18,3,3,24,507,493,17,8,70,28
5,1000,10,5.13,10.3,18,37,18,958,25,8,9,42,7.198636554,100,25,2.536879587,9.030409593,6.741319364,7.684241404,500,5,4,6,15,458,20,4,3,27,515,485,16,9,66,34
6,1000,10,5.13,10.3,18,37,20,954,22,9,15,46,7.699207697,85,35,2.645173953,9.624333318,7.229315678,8.157956031,476,12,3,3,18,478,10,6,12,28,494,506,16,19,62,23
3,1000,10,5.13,10.3,18,37,18,944,23,11,22,56,7.773708558,87,17,2.622379737,9.41865099,7.535408272,7.999027506,463,9,5,9,23,481,14,6,13,33,486,514,8,9,62,25
1,1000,10,5.13,10.3,18,37,16,948,28,11,13,52,7.485464014,83,43,2.57715386,9.274263,6.837554401,8.141195474,482,11,6,4,21,466,17,5,9,31,503,497,24,19,52,31
4,1000,10,5.13,10.3,18,37,18,954,23,11,12,46,7.409788662,91,46,2.491871441,9.190793602,7.060024305,7.759553018,482,9,4,5,18,472,14,7,7,28,500,500,27,19,62,29
7,1000,10,5.13,10.3,18,37,19,955,26,13,6,45,7.302970067,99,31,2.554465673,8.991760509,7.142910526,7.472930198,486,17,7,5,29,469,9,6,1,16,515,485,23,8,67,32
2,1000,10,5.13,10.3,18,37,18,945,34,10,11,55,7.6582681,102,36,2.646798485,9.345194821,7.447612831,7.875773948,479,19,6,4,29,466,15,4,7,26,508,492,27,9,72,30
8,1000,10,5.13,10.3,18,37,19,951,33,9,7,49,7.702823761,113,33,2.578139807,9.363995926,7.492271136,7.919355568,482,18,3,4,25,469,15,6,3,24,507,493,16,17,80,33
5,1000,10,5.13,10.3,18,37,19,960,23,8,9,40,7.220379864,91,26,2.55950473,9.038124445,6.772029599,7.696463135,501,4,4,6,14,459,19,4,3,26,515,485,13,13,68,23
6,1000,10,5.13,10.3,18,37,21,952,24,9,15,48,7.721825562,107,27,2.651816871,9.629537849,7.268198104,8.164695056,476,11,4,3,18,476,13,5,12,30,494,506,13,14,82,25
3,1000,10,5.13,10.3,18,37,19,944,25,10,21,56,7.79755943,91,39,2.628441271,9.43716745,7.599595197,7.984739619,463,9,5,9,23,481,16,5,12,33,486,514,17,22,63,28
1,1000,10,5.13,10.3,18,37,17,949,27,11,13,51,7.504736276,97,36,2.581262113,9.284351463,6.883679129,8.133291096,482,11,6,4,21,467,16,5,9,30,503,497,20,16,54,43
4,1000,10,5.13,10.3,18,37,19,956,22,11,11,44,7.407176616,89,42,2.48463921,9.222614514,7.069235193,7.745118039,484,8,4,4,16,472,14,7,7,28,500,500,27,15,62,27
7,1000,10,5.13,10.3,18,37,20,955,26,13,6,45,7.338403665,98,30,2.556107034,9.000269836,7.192469144,7.493365064,486,17,7,5,29,469,9,6,1,16,515,485,18,12,70,28
2,1000,10,5.13,10.3,18,37,19,946,32,11,11,54,7.687169485,106,35,2.661706751,9.375698895,7.506810569,7.873393731,479,18,7,4,29,467,14,4,7,25,508,492,23,12,74,32
8,1000,10,5.13,10.3,18,37,20,952,32,9,7,48,7.716716943,115,37,2.585355766,9.407962856,7.502941736,7.936562846,483,17,3,4,24,469,15,6,3,24,507,493,26,11,82,33
5,1000,10,5.13,10.3,18,37,20,960,23,8,9,40,7.226953332,93,29,2.54686856,9.042959571,6.793775327,7.686925852,501,4,4,6,14,459,19,4,3,26,515,485,13,16,63,30
6,1000,10,5.13,10.3,18,37,22,953,21,11,15,47,7.791819135,97,28,2.639647725,9.623849892,7.355418741,8.217870112,477,8,6,3,17,476,13,5,12,30,494,506,13,15,72,25
3,1000,10,5.13,10.3,18,37,20,945,25,10,20,55,7.816241832,89,29,2.644390947,9.449912333,7.662557597,7.961554163,463,9,5,9,23,482,16,5,11,32,486,514,19,10,52,37
4,1000,10,5.13,10.3,18,37,20,958,23,9,10,42,7.425435869,106,30,2.490252503,9.23791166,7.101766446,7.749105291,484,8,4,4,16,474,15,5,6,26,500,500,14,16,75,31
1,1000,10,5.13,10.3,18,37,18,949,26,12,13,51,7.533810886,98,28,2.598728542,9.301467755,6.895857541,8.179465881,482,10,7,4,21,467,16,5,9,30,503,497,16,12,78,20
7,1000,10,5.13,10.3,18,37,21,956,25,13,6,44,7.336900691,87,22,2.565514063,8.998047275,7.21381019,7.467605038,486,17,7,5,29,470,8,6,1,15,515,485,13,9,55,32
2,1000,10,5.13,10.3,18,37,20,946,32,11,11,54,7.7099152,110,35,2.675110547,9.370504598,7.511982534,7.9142847,479,18,7,4,29,467,14,4,7,25,508,492,22,13,65,45
8,1000,10,5.13,10.3,18,37,21,953,32,9,6,47,7.707610619,106,24,2.58071496,9.419448324,7.515471666,7.90520585,483,16,4,4,24,470,16,5,2,23,507,493,12,12,75,31
5,1000,10,5.13,10.3,18,37,21,960,23,8,9,40,7.265130261,108,34,2.559655422,9.051844898,6.80287689,7.755976625,501,4,4,6,14,459,19,4,3,26,515,485,23,11,76,32
6,1000,10,5.13,10.3,18,37,23,952,22,11,15,48,7.822402978,108,36,2.659692501,9.646105814,7.384960316,8.249471506,477,8,6,3,17,475,14,5,12,31,494,506,24,12,77,31
3,1000,10,5.13,10.3,18,37,21,945,25,10,20,55,7.814633294,94,38,2.672315522,9.457845693,7.665309717,7.955822513,463,9,5,9,23,482,16,5,11,32,486,514,19,19,74,20
4,1000,10,5.13,10.3,18,37,21,957,23,10,10,43,7.445265535,88,21,2.493128071,9.263186428,7.114205854,7.776325217,484,7,5,4,16,473,16,5,6,27,500,500,13,8,61,27
1,1000,10,5.13,10.3,18,37,19,949,25,14,12,51,7.571015314,94,33,2.600562082,9.305494505,6.936410414,8.213281441,482,10,7,4,21,467,15,7,8,30,503,497,22,11,58,36
7,1000,10,5.13,10.3,18,37,22,954,26,13,7,46,7.390875355,87,33,2.568156573,9.021501341,7.279893501,7.508722066,485,17,7,6,30,469,9,6,1,16,515,485,13,20,56,31
2,1000,10,5.13,10.3,18,37,21,946,32,11,11,54,7.742181525,95,45,2.658860446,9.360380075,7.53869169,7.952288916,479,18,7,4,29,467,14,4,7,25,508,492,32,13,64,31
8,1000,10,5.13,10.3,18,37,22,955,30,9,6,45,7.713034371,88,25,2.574228516,9.416913686,7.542073444,7.888850171,483,16,4,4,24,472,14,5,2,21,507,493,17,8,61,27
5,1000,10,5.13,10.3,18,37,22,960,23,8,9,40,7.284538241,105,32,2.569794791,9.034376898,6.851022012,7.744869907,500,5,4,6,15,460,18,4,3,25,515,485,16,16,79,26
6,1000,10,5.13,10.3,18,37,24,951,24,10,15,49,7.847409172,96,31,2.655181713,9.667831999,7.373655861,8.309927226,477,9,6,2,17,474,15,4,13,32,494,506,22,9,80,16
3,1000,10,5.13,10.3,18,37,22,943,27,10,20,57,7.820137194,112,44,2.680427669,9.504038231,7.711277018,7.923067244,462,10,5,9,24,481,17,5,11,33,486,514,28,16,73,39
4,1000,10,5.13,10.3,18,37,22,956,24,10,10,44,7.502336655,94,27,2.472967191,9.279898071,7.199359378,7.805313932,483,8,5,4,17,473,16,5,6,27,500,500,18,9,70,24
7,1000,10,5.13,10.3,18,37,23,955,25,13,7,45,7.424353757,97,32,2.568004773,9.041329187,7.302372847,7.553879878,485,17,7,6,30,470,8,6,1,15,515,485,21,11,66,31
1,1000,10,5.13,10.3,18,37,20,947,27,14,12,53,7.552420044,103,39,2.605347623,9.310615729,6.957333537,8.154690694,481,11,7,4,22,466,16,7,8,31,503,497,16,23,74,29
5,1000,10,5.13,10.3,18,37,23,960,23,9,8,40,7.312997956,102,25,2.582522959,9.03839418,6.885190748,7.767267465,499,7,4,5,16,461,16,5,3,24,515,485,15,10,72,30
2,1000,10,5.13,10.3,18,37,22,945,32,12,11,55,7.779375035,92,44,2.654975531,9.381119539,7.5754976,7.98988263,478,18,8,4,30,467,14,4,7,25,508,492,24,20,59,33
8,1000,10,5.13,10.3,18,37,23,956,30,8,6,44,7.722411668,100,26,2.579435626,9.419033888,7.56593381,7.883333115,483,16,4,4,24,473,14,4,2,20,507,493,16,10,71,29
6,1000,10,5.13,10.3,18,37,25,950,25,10,15,50,7.904195834,97,32,2.669186596,9.669880215,7.452523205,8.345156858,476,10,6,2,18,474,15,4,13,32,494,506,22,10,68,29
3,1000,10,5.13,10.3,18,37,23,944,26,11,19,56,7.800765945,101,25,2.678319371,9.511083813,7.693172611,7.902498164,463,10,4,9,23,481,16,7,10,33,486,514,16,9,75,26
4,1000,10,5.13,10.3,18,37,23,956,24,10,10,44,7.542384563,106,24,2.466749227,9.306533439,7.255404303,7.829364823,483,8,5,4,17,473,16,5,6,27,500,500,13,11,69,37
7,1000,10,5.13,10.3,18,37,24,957,25,11,7,43,7.41738303,94,20,2.575739787,9.064864741,7.343955558,7.495352409,485,17,7,6,30,472,8,4,1,13,515,485,7,13,61,33
1,1000,10,5.13,10.3,18,37,21,947,27,14,12,53,7.534554811,99,29,2.594928411,9.34875954,6.963648154,8.112353702,481,11,7,4,22,466,16,7,8,31,503,497,21,8,69,30
6,1000,10,5.13,10.3,18,37,26,950,26,10,14,50,7.886084103,122,35,2.687310176,9.673687174,7.481364909,8.281205214,476,10,6,2,18,474,16,4,12,32,494,506,20,15,81,41
5,1000,10,5.13,10.3,18,37,24,959,24,9,8,41,7.377357062,81,30,2.584241007,9.069097901,6.931804399,7.850469684,499,7,4,5,16,460,17,5,3,25,515,485,15,15,52,29
8,1000,10,5.13,10.3,18,37,24,956,30,8,6,44,7.73968905,103,32,2.576959681,9.436892542,7.58803487,7.89564984,483,16,4,4,24,473,14,4,2,20,507,493,16,16,61,42
2,1000,10,5.13,10.3,18,37,23,948,28,13,11,52,7.782349989,111,23,2.63387449,9.390165486,7.599320842,7.971331305,478,17,9,4,30,470,11,4,7,22,508,492,13,10,80,31
3,1000,10,5.13,10.3,18,37,24,945,26,10,19,55,7.799427597,98,33,2.68008299,9.532425572,7.705270553,7.888455463,464,10,3,9,22,481,16,7,10,33,486,514,19,14,66,32
4,1000,10,5.13,10.3,18,37,24,955,24,11,10,45,7.565402785,109,29,2.465583026,9.324262279,7.269989735,7.860815835,483,8,5,4,17,472,16,6,6,28,500,500,19,10,74,35
7,1000,10,5.13,10.3,18,37,25,956,26,11,7,44,7.461106529,91,35,2.583637934,9.084340696,7.389742909,7.536884393,485,17,7,6,30,471,9,4,1,14,515,485,17,18,59,32
1,1000,10,5.13,10.3,18,37,22,948,26,14,12,52,7.55709386,89,27,2.582215628,9.353943011,7.000238215,8.120672107,482,10,7,4,21,466,16,7,8,31,503,497,13,14,58,31
6,1000,10,5.13,10.3,18,37,27,955,23,9,13,45,7.861558719,117,28,2.691806029,9.709256906,7.488610167,8.225662642,478,9,5,2,16,477,14,4,11,29,494,506,18,10,83,34
5,1000,10,5.13,10.3,18,37,25,960,23,9,8,40,7.39338179,85,42,2.57782753,9.094494205,7.007211503,7.803438898,499,7,4,5,16,461,16,5,3,24,515,485,22,20,56,29
8,1000,10,5.13,10.3,18,37,25,955,32,7,6,45,7.75818278,109,42,2.564714075,9.430101808,7.606555846,7.914115549,483,16,4,4,24,472,16,3,2,21,507,493,21,21,79,30
3,1000,10,5.13,10.3,18,37,25,948,24,9,19,52,7.76074085,101,26,2.685309824,9.552961893,7.662764142,7.853380305,466,8,3,9,20,482,16,6,10,32,486,514,14,12,69,32
2,1000,10,5.13,10.3,18,37,24,948,28,13,11,52,7.828486847,102,30,2.641998974,9.391654137,7.685836626,7.975776099,478,17,9,4,30,470,11,4,7,22,508,492,20,10,66,36
4,1000,10,5.13,10.3,18,37,25,952,27,11,10,48,7.607094364,106,30,2.458699747,9.33634133,7.276316831,7.937871897,482,9,5,4,18,470,18,6,6,30,500,500,22,8,73,33
7,1000,10,5.13,10.3,18,37,26,957,25,11,7,43,7.459192529,85,24,2.587361015,9.110278431,7.375465533,7.548098514,486,16,7,6,29,471,9,4,1,14,515,485,14,10,51,34
6,1000,10,5.13,10.3,18,37,28,955,23,9,13,45,7.890058468,100,41,2.705894139,9.720723599,7.531866777,8.239755494,478,9,5,2,16,477,14,4,11,29,494,506,24,17,78,22
1,1000,10,5.13,10.3,18,37,23,948,26,14,12,52,7.564339251,102,31,2.588482202,9.36657439,7.000444251,8.135041836,482,10,7,4,21,466,16,7,8,31,503,497,18,13,67,35
5,1000,10,5.13,10.3,18,37,26,960,23,8,9,40,7.439535,110,36,2.578113846,9.103162115,7.084382057,7.816656167,499,7,3,6,16,461,16,5,3,24,515,485,21,15,84,26
8,1000,10,5.13,10.3,18,37,26,956,32,6,6,44,7.773904137,99,28,2.56705655,9.433240501,7.649096661,7.902255842,483,16,4,4,24,473,16,2,2,20,507,493,18,10,56,43
3,1000,10,5.13,10.3,18,37,26,948,24,10,18,52,7.77553895,94,27,2.69260601,9.578710374,7.685568684,7.860608112,466,8,3,9,20,482,16,7,9,32,486,514,19,8,61,33
2,1000,10,5.13,10.3,18,37,25,948,28,13,11,52,7.827606244,102,40,2.641431088,9.404620762,7.686731184,7.973062606,478,17,9,4,30,470,11,4,7,22,508,492,28,12,73,29
4,1000,10,5.13,10.3,18,37,26,953,26,11,10,47,7.645295471,90,30,2.464626983,9.350394976,7.340077374,7.950513568,482,9,5,4,18,471,17,6,6,29,500,500,14,16,59,31
7,1000,10,5.13,10.3,18,37,27,956,24,13,7,44,7.472543237,100,41,2.589882432,9.115251996,7.370746952,7.580636199,486,15,8,6,29,470,9,5,1,15,515,485,28,13,74,26
6,1000,10,5.13,10.3,18,37,29,955,24,8,13,45,7.909073049,106,37,2.703320528,9.726209943,7.587580363,8.222941403,476,11,5,2,18,479,13,3,11,27,494,506,22,15,79,27
3,1000,10,5.13,10.3,18,37,27,948,25,10,17,52,7.777771393,106,32,2.690180887,9.591822523,7.74030577,7.813196086,464,10,3,9,22,484,15,7,8,30,486,514,20,12,77,29
5,1000,10,5.13,10.3,18,37,27,960,23,8,9,40,7.456410948,100,32,2.58796751,9.107352001,7.142164643,7.790095169,499,7,3,6,16,461,16,5,3,24,515,485,20,12,74,26
1,1000,10,5.13,10.3,18,37,24,948,25,15,12,52,7.579326656,107,27,2.609031803,9.387414327,7.027765694,8.137546302,482,10,7,4,21,466,15,8,8,31,503,497,17,10,75,32
8,1000,10,5.13,10.3,18,37,27,957,31,6,6,43,7.821119209,98,23,2.536605768,9.426354953,7.694225558,7.951616331,483,16,4,4,24,474,15,2,2,19,507,493,16,7,72,26
2,1000,10,5.13,10.3,18,37,26,948,27,14,11,52,7.835612934,81,23,2.645745401,9.405180025,7.709133944,7.966205062,478,16,10,4,30,470,11,4,7,22,508,492,16,7,62,19
4,1000,10,5.13,10.3,18,37,27,954,25,10,11,46,7.681405917,104,40,2.461717795,9.345772243,7.380542034,7.982269799,482,9,5,4,18,472,16,5,7,28,500,500,14,26,61,43
7,1000,10,5.13,10.3,18,37,28,956,24,13,7,44,7.499170575,90,32,2.583737948,9.141663097,7.431154922,7.571393382,486,15,8,6,29,470,9,5,1,15,515,485,15,17,61,29
6,1000,10,5.13,10.3,18,37,30,956,24,8,12,44,7.881639206,111,27,2.700732215,9.740115241,7.594476257,8.161991967,476,11,5,2,18,480,13,3,10,26,494,506,13,14,85,26
3,1000,10,5.13,10.3,18,37,28,948,25,10,17,52,7.788421143,108,34,2.697754642,9.606006654,7.78087602,7.795555247,464,10,3,9,22,484,15,7,8,30,486,514,21,13,83,25
5,1000,10,5.13,10.3,18,37,28,961,22,8,9,39,7.468968524,90,35,2.603524125,9.115254046,7.179593411,7.776243129,498,8,3,6,17,463,14,5,3,22,515,485,20,15,66,24
8,1000,10,5.13,10.3,18,37,28,956,32,6,6,44,7.831511801,116,23,2.566013087,9.441543105,7.727660221,7.938312513,483,16,4,4,24,473,16,2,2,20,507,493,17,6,79,37
1,1000,10,5.13,10.3,18,37,25,948,26,14,12,52,7.62384046,96,31,2.5987572,9.397320676,7.077848537,8.176423834,482,11,6,4,21,466,15,8,8,31,503,497,13,18,68,28
4,1000,10,5.13,10.3,18,37,28,955,23,11,11,45,7.710965375,103,26,2.462874342,9.35807914,7.438453316,7.983477434,482,8,6,4,18,473,15,5,7,27,500,500,19,7,64,39
2,1000,10,5.13,10.3,18,37,27,949,26,14,11,51,7.866484842,120,25,2.659651818,9.410956931,7.732325559,8.005007028,479,15,10,4,29,470,11,4,7,22,508,492,16,9,82,38
7,1000,10,5.13,10.3,18,37,29,956,24,13,7,44,7.483942374,91,26,2.578544773,9.17214433,7.424966531,7.546566207,486,15,8,6,29,470,9,5,1,15,515,485,13,13,67,24
6,1000,10,5.13,10.3,18,37,31,957,23,8,12,43,7.869477664,106,36,2.690887245,9.768782198,7.646300475,8.087362114,476,11,5,2,18,481,12,3,10,25,494,506,16,20,76,30
3,1000,10,5.13,10.3,18,37,29,950,24,10,16,50,7.785175748,104,29,2.696900832,9.631417873,7.80705602,7.764487397,464,10,3,9,22,486,14,7,7,28,486,514,18,11,74,30
5,1000,10,5.13,10.3,18,37,29,960,22,9,9,40,7.481578429,104,36,2.60049328,9.129854294,7.21878409,7.760628087,497,8,4,6,18,463,14,5,3,22,515,485,27,9,71,33
8,1000,10,5.13,10.3,18,37,29,955,34,5,6,45,7.841577192,100,26,2.577801712,9.445077033,7.761072565,7.924367953,483,17,3,4,24,472,17,2,2,21,507,493,15,11,69,31
4,1000,10,5.13,10.3,18,37,29,958,19,12,11,42,7.705779404,103,34,2.462211408,9.364735718,7.465421429,7.946137379,482,6,8,4,18,476,13,4,7,24,500,500,15,19,71,32
1,1000,10,5.13,10.3,18,37,26,947,26,15,12,53,7.650244165,100,33,2.592943891,9.403935741,7.091693787,8.215537607,482,11,6,4,21,465,15,9,8,32,503,497,14,19,75,25
2,1000,10,5.13,10.3,18,37,28,950,25,14,11,50,7.89948822,84,36,2.671476413,9.424205825,7.817795297,7.983837823,479,15,10,4,29,471,10,4,7,21,508,492,22,14,65,19
7,1000,10,5.13,10.3,18,37,30,956,23,14,7,44,7.489142609,93,29,2.584300218,9.168647113,7.399368278,7.584469991,487,14,8,6,28,469,9,6,1,16,515,485,18,11,65,28
6,1000,10,5.13,10.3,18,37,32,957,22,9,12,43,7.869596522,105,36,2.677231527,9.790061067,7.667191486,8.067201437,476,10,6,2,18,481,12,3,10,25,494,506,24,12,77,28
3,1000,10,5.13,10.3,18,37,30,951,22,12,15,49,7.790208536,107,26,2.690737081,9.642310986,7.846831425,7.736670163,464,9,4,9,22,487,13,8,6,27,486,514,12,14,64,43
5,1000,10,5.13,10.3,18,37,30,959,22,9,10,41,7.507118093,102,27,2.598136625,9.144067443,7.266992396,7.762096926,496,9,3,7,19,463,13,6,3,22,515,485,14,13,68,34
8,1000,10,5.13,10.3,18,37,30,954,35,5,6,46,7.86642423,96,28,2.569758251,9.45240076,7.806607166,7.927939953,483,17,3,4,24,471,18,2,2,22,507,493,15,13,75,21
4,1000,10,5.13,10.3,18,37,30,956,21,12,11,44,7.750769991,84,34,2.461469159,9.375880533,7.487132657,8.014407324,482,6,8,4,18,474,15,4,7,26,500,500,18,16,51,33
1,1000,10,5.13,10.3,18,37,27,946,26,14,14,54,7.704401779,95,30,2.57000875,9.405017144,7.145407581,8.270144397,482,10,6,5,21,464,16,8,9,33,503,497,18,12,64,31
2,1000,10,5.13,10.3,18,37,29,950,25,14,11,50,7.917480327,108,27,2.673332783,9.439324699,7.844753417,7.99257234,479,15,10,4,29,471,10,4,7,21,508,492,17,10,77,31
7,1000,10,5.13,10.3,18,37,31,958,22,13,7,42,7.496840776,101,29,2.5841524,9.187878148,7.437491322,7.559861331,487,14,8,6,28,471,8,5,1,14,515,485,19,10,67,34
6,1000,10,5.13,10.3,18,37,33,958,23,9,10,42,7.868530522,114,43,2.675958251,9.79979894,7.708115029,8.025141696,476,10,6,2,18,482,13,3,8,24,494,506,22,21,84,30
3,1000,10,5.13,10.3,18,37,31,953,21,11,15,47,7.784760952,100,32,2.693020299,9.660947428,7.856666331,7.716772598,465,8,4,9,21,488,13,7,6,26,486,514,18,14,73,27
5,1000,10,5.13,10.3,18,37,31,961,22,8,9,39,7.479291817,108,28,2.607132534,9.151813714,7.273836125,7.697456108,496,9,3,7,19,465,13,5,2,20,515,485,19,9,74,34
4,1000,10,5.13,10.3,18,37,31,955,21,13,11,45,7.798543964,103,31,2.452427266,9.389994647,7.554896348,8.042191579,482,5,9,4,18,473,16,4,7,27,500,500,15,16,72,31
8,1000,10,5.13,10.3,18,37,31,954,35,5,6,46,7.882208316,107,39,2.576669042,9.483256674,7.828854586,7.937077162,483,17,3,4,24,471,18,2,2,22,507,493,20,19,73,34
2,1000,10,5.13,10.3,18,37,30,950,25,14,11,50,7.962656392,98,35,2.667946888,9.438541067,7.899853364,8.027501794,479,15,10,4,29,471,10,4,7,21,508,492,19,16,69,29
1,1000,10,5.13,10.3,18,37,28,946,26,14,14,54,7.728319941,108,20,2.569979188,9.410922269,7.179474772,8.283791008,482,10,6,5,21,464,16,8,9,33,503,497,13,7,74,34
7,1000,10,5.13,10.3,18,37,32,958,22,13,7,42,7.513693662,100,33,2.590050565,9.213710679,7.457361688,7.573510087,488,13,8,6,27,470,9,5,1,15,515,485,22,11,68,32
6,1000,10,5.13,10.3,18,37,34,958,23,9,10,42,7.876578348,106,31,2.682189639,9.805866769,7.736622381,8.013215201,475,11,6,2,19,483,12,3,8,23,494,506,23,8,75,31
3,1000,10,5.13,10.3,18,37,32,955,20,11,14,45,7.787409805,107,39,2.68544694,9.676304424,7.87026924,7.709064114,465,8,4,9,21,490,12,7,5,24,486,514,25,14,83,24
5,1000,10,5.13,10.3,18,37,32,962,21,8,9,38,7.504867777,102,32,2.605860877,9.159549734,7.309005884,7.712844839,496,9,3,7,19,466,12,5,2,19,515,485,18,14,65,37
