[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
42,1000,10,5.13,10.3,18,37,44,957,28,7,8,43,7.710119207,109,31,2.622903482,9.288406859,7.716073996,7.704116588,480,12,5,5,22,477,16,2,3,21,502,498,20,11,77,32
43,1000,10,5.13,10.3,18,37,42,956,20,12,12,44,8.052748974,108,30,2.697140585,9.478101083,8.165958159,7.935858189,485,10,7,6,23,471,10,5,6,21,508,492,18,12,75,33
44,1000,10,5.13,10.3,18,37,42,961,22,12,5,39,7.928946482,99,30,2.645710303,9.162980493,7.851954397,8.018243997,512,16,8,1,25,449,6,4,4,14,537,463,19,11,70,29
46,1000,10,5.13,10.3,18,37,32,949,26,14,11,51,7.958543234,106,30,2.686771087,9.723588055,7.522523918,8.419683004,488,11,12,3,26,461,15,2,8,25,514,486,21,9,75,31
40,1000,10,5.13,10.3,18,37,72,952,37,7,4,48,8.902189915,114,39,2.767386035,9.572887431,9.392482355,8.425436122,464,20,5,4,29,488,17,2,0,19,493,507,25,14,83,31
41,1000,10,5.13,10.3,18,37,46,961,29,4,6,39,7.972896294,116,47,2.618380093,9.3094057,7.773651496,8.17616624,485,14,4,2,20,476,15,0,4,19,505,495,27,20,79,37
45,1000,10,5.13,10.3,18,37,37,960,20,12,8,40,7.672223662,95,35,2.644192639,9.298471419,7.454302843,7.894546921,486,9,6,4,19,474,11,6,4,21,505,495,25,10,65,30
42,1000,10,5.13,10.3,18,37,45,955,30,6,9,45,7.750545939,97,22,2.631526276,9.309983339,7.763440163,7.737548147,479,13,4,6,23,476,17,2,3,22,502,498,13,9,70,27
47,1000,10,5.13,10.3,18,37,26,957,24,9,10,43,7.680194408,98,35,2.490059478,8.819858689,7.556645132,7.814576814,496,13,6,6,25,461,11,3,4,18,521,479,21,14,61,37
43,1000,10,5.13,10.3,18,37,43,957,18,13,12,43,8.062975989,93,35,2.721212815,9.484357268,8.211499952,7.909621978,485,10,7,6,23,472,8,6,6,20,508,492,18,17,71,22
44,1000,10,5.13,10.3,18,37,43,961,22,12,5,39,7.953001216,89,38,2.666324487,9.186746287,7.883590305,8.03350588,512,16,8,1,25,449,6,4,4,14,537,463,24,14,58,31
46,1000,10,5.13,10.3,18,37,33,950,25,14,11,50,7.943666755,109,45,2.68281725,9.755471549,7.525118038,8.386329391,489,10,12,3,25,461,15,2,8,25,514,486,26,19,69,40
40,1000,10,5.13,10.3,18,37,73,952,37,7,4,48,8.911587136,115,39,2.754994575,9.583004409,9.424521029,8.412817097,465,19,5,4,28,487,18,2,0,20,493,507,25,14,86,29
41,1000,10,5.13,10.3,18,37,47,960,30,4,6,40,8.045599434,103,40,2.605896903,9.32302425,7.887894724,8.206490097,484,15,4,2,21,476,15,0,4,19,505,495,22,18,78,25
45,1000,10,5.13,10.3,18,37,38,961,20,11,8,39,7.672113696,86,31,2.653941889,9.297927654,7.467418894,7.880943747,486,9,6,4,19,475,11,5,4,20,505,495,17,14,55,31
42,1000,10,5.13,10.3,18,37,46,955,29,7,9,45,7.78859013,95,34,2.633154549,9.319541767,7.831114322,7.745724379,479,13,4,6,23,476,16,3,3,22,502,498,17,17,66,29
47,1000,10,5.13,10.3,18,37,27,952,29,9,10,48,7.737137262,90,31,2.49934268,8.830616201,7.634324226,7.84896522,492,17,6,6,29,460,12,3,4,19,521,479,16,15,55,35
44,1000,10,5.13,10.3,18,37,44,960,23,12,5,40,7.965857357,111,27,2.672440146,9.196622783,7.933570708,8.003304292,511,17,8,1,26,449,6,4,4,14,537,463,23,4,82,29
43,1000,10,5.13,10.3,18,37,44,957,18,12,13,43,8.086505935,110,31,2.735354408,9.522499119,8.230958351,7.93735588,485,10,7,6,23,472,8,5,7,20,508,492,16,15,78,32
46,1000,10,5.13,10.3,18,37,34,951,24,14,11,49,7.937485802,94,39,2.680690759,9.763384873,7.587064522,8.308095961,489,10,12,3,25,462,14,2,8,24,514,486,19,20,72,22
41,1000,10,5.13,10.3,18,37,48,962,29,4,5,38,8.04937194,82,46,2.609803605,9.329141213,7.911695764,8.189829454,484,15,4,2,21,478,14,0,3,17,505,495,29,17,62,20
40,1000,10,5.13,10.3,18,37,74,952,37,7,4,48,8.882003486,105,39,2.752545872,9.615485787,9.403056869,8.375338165,465,19,5,4,28,487,18,2,0,20,493,507,21,18,70,35
45,1000,10,5.13,10.3,18,37,39,962,19,11,8,38,7.678664825,106,29,2.663060111,9.297423138,7.498795394,7.862167982,485,10,6,4,20,477,9,5,4,18,505,495,14,15,75,31
42,1000,10,5.13,10.3,18,37,47,955,30,7,8,45,7.842577446,113,38,2.641257682,9.321424314,7.904611053,7.780045577,478,14,4,6,24,477,16,3,2,21,502,498,21,17,83,30
44,1000,10,5.13,10.3,18,37,45,959,24,12,5,41,7.998975929,103,24,2.67043873,9.228925421,8.008652844,7.987752379,510,18,8,1,27,449,6,4,4,14,537,463,10,14,82,21
47,1000,10,5.13,10.3,18,37,28,952,29,9,10,48,7.782202282,81,23,2.51566503,8.852351392,7.699532476,7.872120797,492,17,6,6,29,460,12,3,4,19,521,479,13,10,58,23
43,1000,10,5.13,10.3,18,37,45,958,19,10,13,42,8.111323164,98,35,2.730705351,9.520452532,8.286719121,7.930223273,484,11,7,6,24,474,8,3,7,18,508,492,21,14,74,24
46,1000,10,5.13,10.3,18,37,35,954,23,12,11,46,7.928507813,111,32,2.67180338,9.78135658,7.610242317,8.265109592,489,10,12,3,25,465,13,0,8,21,514,486,17,15,78,33
41,1000,10,5.13,10.3,18,37,49,961,30,4,5,39,8.046288939,111,35,2.608594336,9.336349745,7.915845211,8.179367895,484,15,4,2,21,477,15,0,3,18,505,495,19,16,85,26
40,1000,10,5.13,10.3,18,37,75,952,36,8,4,48,8.901782545,104,31,2.754105201,9.627713591,9.435924714,8.382389864,464,19,6,4,29,488,17,2,0,19,493,507,19,12,85,19
45,1000,10,5.13,10.3,18,37,40,962,20,10,8,38,7.723255787,108,30,2.653016912,9.309499931,7.540964515,7.909229711,485,10,6,4,20,477,10,4,4,18,505,495,16,14,75,33
42,1000,10,5.13,10.3,18,37,48,955,30,6,9,45,7.877530588,88,37,2.649965653,9.340654957,8.003645159,7.750403049,478,14,3,7,24,477,16,3,2,21,502,498,22,15,63,25
44,1000,10,5.13,10.3,18,37,46,959,24,12,5,41,8.035746729,99,36,2.676955316,9.243603813,8.043455855,8.026805476,510,18,8,1,27,449,6,4,4,14,537,463,20,16,71,28
47,1000,10,5.13,10.3,18,37,29,952,29,9,10,48,7.845765327,87,45,2.507137264,8.838443644,7.742639644,7.957933346,492,17,6,6,29,460,12,3,4,19,521,479,28,17,62,25
46,1000,10,5.13,10.3,18,37,36,955,21,13,11,45,7.94950134,97,37,2.699903662,9.802601881,7.625526593,8.292141298,490,9,12,3,24,465,12,1,8,21,514,486,18,19,64,33
43,1000,10,5.13,10.3,18,37,46,958,20,9,13,42,8.115999821,94,27,2.736291869,9.547538465,8.312937773,7.912657383,484,11,6,7,24,474,9,3,6,18,508,492,19,8,63,31
41,1000,10,5.13,10.3,18,37,50,961,31,3,5,39,8.068660937,95,28,2.615646788,9.329536387,7.905621278,8.234994326,484,16,3,2,21,477,15,0,3,18,505,495,13,15,71,24
45,1000,10,5.13,10.3,18,37,41,960,22,10,8,40,7.739307994,98,22,2.659191726,9.326799523,7.58973105,7.891906695,483,12,6,4,22,477,10,4,4,18,505,495,12,10,73,25
42,1000,10,5.13,10.3,18,37,49,955,30,6,9,45,7.905681601,89,31,2.650163022,9.3581862,8.02924541,7.781125311,478,14,3,7,24,477,16,3,2,21,502,498,18,13,64,25
40,1000,10,5.13,10.3,18,37,76,952,36,8,4,48,8.917864475,125,36,2.746289048,9.654353499,9.450169584,8.400258126,464,19,6,4,29,488,17,2,0,19,493,507,25,11,94,31
44,1000,10,5.13,10.3,18,37,47,960,25,10,5,40,8.067209409,99,37,2.673850863,9.264368838,8.087728418,8.043410904,510,19,7,1,27,450,6,3,4,13,537,463,21,16,67,32
47,1000,10,5.13,10.3,18,37,30,952,29,9,10,48,7.860931081,86,34,2.49951393,8.858697522,7.755992555,7.975070897,492,17,6,6,29,460,12,3,4,19,521,479,22,12,55,31
46,1000,10,5.13,10.3,18,37,37,958,20,12,10,42,7.954974935,101,37,2.688627318,9.826013284,7.678391743,8.247492961,490,9,12,3,24,468,11,0,7,18,514,486,24,13,69,32
43,1000,10,5.13,10.3,18,37,47,958,19,10,13,42,8.131750007,101,39,2.745550503,9.57216945,8.329226222,7.9278518,483,11,7,7,25,475,8,3,6,17,508,492,27,12,70,31
41,1000,10,5.13,10.3,18,37,51,958,34,3,5,42,8.131919915,82,27,2.601828659,9.337642379,7.951761999,8.315717386,483,17,3,2,22,475,17,0,3,20,505,495,14,13,62,20
42,1000,10,5.13,10.3,18,37,50,955,30,6,9,45,7.912639181,90,28,2.644441916,9.372830783,8.021442378,7.802962064,478,14,3,7,24,477,16,3,2,21,502,498,18,10,64,26
45,1000,10,5.13,10.3,18,37,42,961,22,9,8,39,7.760295762,99,32,2.647362215,9.341002856,7.620499787,7.902915898,484,12,5,4,21,477,10,4,4,18,505,495,18,14,69,30
44,1000,10,5.13,10.3,18,37,48,958,27,11,4,42,8.095098528,83,30,2.6637133,9.2863566,8.167114764,8.011572138,509,19,8,1,28,449,8,3,3,14,537,463,16,14,67,16
40,1000,10,5.13,10.3,18,37,77,952,35,9,4,48,8.94659068,104,36,2.766244405,9.674055011,9.489053115,8.419107485,464,19,6,4,29,488,16,3,0,19,493,507,26,10,81,23
47,1000,10,5.13,10.3,18,37,31,952,29,9,10,48,7.904348333,99,36,2.523490696,8.866534078,7.822593164,7.993272014,492,17,6,6,29,460,12,3,4,19,521,479,23,13,72,27
46,1000,10,5.13,10.3,18,37,38,959,19,12,10,41,7.964684115,98,41,2.693547026,9.843094918,7.714473658,8.22930999,490,9,12,3,24,469,10,0,7,17,514,486,27,14,75,23
43,1000,10,5.13,10.3,18,37,48,958,19,10,13,42,8.150665396,92,33,2.756718338,9.569756544,8.361180618,7.933304149,483,11,7,7,25,475,8,3,6,17,508,492,19,14,67,25
42,1000,10,5.13,10.3,18,37,51,955,30,6,9,45,7.938115213,110,38,2.660955017,9.367775608,8.064600332,7.810614149,478,14,3,7,24,477,16,3,2,21,502,498,21,17,78,32
41,1000,10,5.13,10.3,18,37,52,958,34,3,5,42,8.157262428,100,34,2.617474558,9.346924421,7.990082306,8.327819926,483,17,3,2,22,475,17,0,3,20,505,495,23,11,75,25
45,1000,10,5.13,10.3,18,37,43,959,24,9,8,41,7.786270243,97,38,2.653928439,9.335486379,7.658545049,7.916575744,484,12,5,4,21,475,12,4,4,20,505,495,24,14,76,21
44,1000,10,5.13,10.3,18,37,49,956,29,11,4,44,8.137333484,88,32,2.68152946,9.296484482,8.211239818,8.051614907,509,19,8,1,28,447,10,3,3,16,537,463,21,11,63,25
46,1000,10,5.13,10.3,18,37,39,960,19,11,10,40,7.941172445,97,42,2.697298343,9.867437769,7.703279886,8.192770748,490,10,11,3,24,470,9,0,7,16,514,486,21,21,71,26
47,1000,10,5.13,10.3,18,37,32,951,29,10,10,49,7.936094264,81,29,2.544710221,8.887611994,7.85608307,8.023121053,491,18,6,6,30,460,11,4,4,19,521,479,18,11,56,25
40,1000,10,5.13,10.3,18,37,78,949,38,9,4,51,8.991692347,110,32,2.785803863,9.700464717,9.546490778,8.452213793,462,21,6,4,31,487,17,3,0,20,493,507,17,15,80,30
43,1000,10,5.13,10.3,18,37,49,956,22,10,12,44,8.139376625,109,27,2.765040925,9.604164105,8.346459642,7.925559201,482,12,7,7,26,474,10,3,5,18,508,492,19,8,74,35
42,1000,10,5.13,10.3,18,37,52,956,29,6,9,44,7.954451283,88,31,2.652282371,9.363599043,8.096273076,7.811490359,478,14,3,7,24,478,15,3,2,20,502,498,16,15,70,18
41,1000,10,5.13,10.3,18,37,53,956,36,3,5,44,8.161791921,81,22,2.613845576,9.343634372,8.041237307,8.284781982,481,19,3,2,24,475,17,0,3,20,505,495,10,12,63,18
44,1000,10,5.13,10.3,18,37,50,956,29,10,5,44,8.15940577,82,29,2.681884801,9.306811594,8.2667902,8.034858387,509,19,7,2,28,447,10,3,3,16,537,463,18,11,61,21
45,1000,10,5.13,10.3,18,37,44,959,24,9,8,41,7.830633849,94,38,2.662053105,9.356339687,7.757710716,7.905030178,484,12,5,4,21,475,12,4,4,20,505,495,20,18,75,19
46,1000,10,5.13,10.3,18,37,40,960,18,11,11,40,7.982443834,99,35,2.692584677,9.87963346,7.785403908,8.190835855,489,11,10,4,25,471,7,1,7,15,514,486,19,16,69,30
47,1000,10,5.13,10.3,18,37,33,950,29,11,10,50,7.963356901,99,30,2.521765333,8.897469459,7.924650867,8.005456784,491,17,7,6,30,459,12,4,4,20,521,479,17,13,69,30
40,1000,10,5.13,10.3,18,37,79,949,38,9,4,51,8.985419935,108,32,2.786100274,9.697077514,9.558585748,8.428081186,462,21,6,4,31,487,17,3,0,20,493,507,14,18,78,30
43,1000,10,5.13,10.3,18,37,50,958,21,8,13,42,8.150916022,105,30,2.76671195,9.596471954,8.335649584,7.960174866,483,11,7,7,25,475,10,1,6,17,508,492,17,13,69,36
42,1000,10,5.13,10.3,18,37,53,956,29,5,10,44,7.957913617,110,35,2.661017971,9.381282617,8.113276617,7.801302721,478,14,2,8,24,478,15,3,2,20,502,498,20,15,83,27
44,1000,10,5.13,10.3,18,37,51,958,27,10,5,42,8.173405253,107,32,2.683566333,9.296759205,8.283152613,8.046117278,511,17,7,2,26,447,10,3,3,16,537,463,18,14,78,29
41,1000,10,5.13,10.3,18,37,54,956,36,3,5,44,8.171757295,87,26,2.616260147,9.362254683,8.058085332,8.287725662,481,19,3,2,24,475,17,0,3,20,505,495,16,10,60,27
45,1000,10,5.13,10.3,18,37,45,960,25,8,7,40,7.834047001,103,26,2.66809525,9.368419642,7.744415032,7.925489717,484,13,5,3,21,476,12,3,4,19,505,495,10,16,70,33
46,1000,10,5.13,10.3,18,37,41,961,16,11,12,39,8.013050329,110,30,2.701847797,9.905088428,7.86517375,8.169446546,489,10,10,5,25,472,6,1,7,14,514,486,19,11,77,33
47,1000,10,5.13,10.3,18,37,34,950,29,11,10,50,7.982400749,95,40,2.541791958,8.89309416,7.96716345,7.998974095,491,17,7,6,30,459,12,4,4,20,521,479,27,13,66,29
40,1000,10,5.13,10.3,18,37,80,950,38,8,4,50,8.988832473,94,26,2.79473209,9.722751575,9.605668496,8.389029397,462,21,6,4,31,488,17,2,0,19,493,507,17,9,73,21
43,1000,10,5.13,10.3,18,37,51,958,22,8,12,42,8.125831104,122,38,2.772691633,9.593943306,8.332593869,7.912344347,482,12,7,7,26,476,10,1,5,16,508,492,23,15,87,35
42,1000,10,5.13,10.3,18,37,54,958,29,4,9,42,7.944396392,97,33,2.64234374,9.387511464,8.138721159,7.748510783,478,14,2,8,24,480,15,2,1,18,502,498,19,14,73,24
44,1000,10,5.13,10.3,18,37,52,959,25,11,5,41,8.170984209,95,29,2.694574306,9.317027553,8.284666887,8.039131947,511,16,8,2,26,448,9,3,3,15,537,463,18,11,67,28
41,1000,10,5.13,10.3,18,37,55,956,36,3,5,44,8.216478458,103,28,2.618373423,9.37463929,8.101677172,8.333598962,481,19,3,2,24,475,17,0,3,20,505,495,19,9,73,30
46,1000,10,5.13,10.3,18,37,42,962,16,11,11,38,8.008435309,117,32,2.708459168,9.922620808,7.904487866,8.118371494,489,10,10,5,25,473,6,1,6,13,514,486,19,13,86,31
45,1000,10,5.13,10.3,18,37,46,961,25,8,6,39,7.848677209,121,20,2.662698019,9.390869803,7.82201262,7.875880476,484,13,5,3,21,477,12,3,3,18,505,495,14,6,83,38
47,1000,10,5.13,10.3,18,37,35,951,28,11,10,49,7.976068816,106,32,2.53753669,8.916271028,7.971038343,7.981540375,492,16,7,6,29,459,12,4,4,20,521,479,17,15,72,34
42,1000,10,5.13,10.3,18,37,55,956,30,4,10,44,7.970553907,91,29,2.645657894,9.389012518,8.16498715,7.774558953,477,14,2,9,25,479,16,2,1,19,502,498,19,10,73,18
40,1000,10,5.13,10.3,18,37,81,949,39,8,4,51,9.023361382,91,26,2.808074827,9.733949276,9.653584919,8.410540469,462,21,6,4,31,487,18,2,0,20,493,507,18,8,72,19
43,1000,10,5.13,10.3,18,37,52,958,21,9,12,42,8.124876023,106,41,2.77446598,9.596884289,8.354515661,7.887768429,482,12,7,7,26,476,9,2,5,16,508,492,25,16,76,30
44,1000,10,5.13,10.3,18,37,53,961,22,12,5,39,8.18230542,114,32,2.719798697,9.344894541,8.312951932,8.03077804,512,14,9,2,25,449,8,3,3,14,537,463,22,10,85,29
41,1000,10,5.13,10.3,18,37,56,956,35,4,5,44,8.212150949,95,38,2.615671653,9.388562852,8.122011012,8.304111895,481,19,3,2,24,475,16,1,3,20,505,495,24,14,75,20
46,1000,10,5.13,10.3,18,37,43,961,17,11,11,39,8.010519486,113,24,2.712041402,9.920576101,7.880877077,8.147631004,489,10,10,5,25,472,7,1,6,14,514,486,8,16,72,41
45,1000,10,5.13,10.3,18,37,47,960,25,9,6,40,7.879418746,108,22,2.66013747,9.40544994,7.875679807,7.88323322,484,12,6,3,21,476,13,3,3,19,505,495,17,5,78,30
47,1000,10,5.13,10.3,18,37,36,950,28,12,10,50,7.996009505,119,36,2.548947435,8.923083645,7.994789909,7.997336038,492,15,8,6,29,458,13,4,4,21,521,479,19,17,79,40
42,1000,10,5.13,10.3,18,37,56,957,29,4,10,43,7.964889705,87,30,2.668131998,9.425639348,8.152095195,7.776180556,478,13,2,9,24,479,16,2,1,19,502,498,17,13,63,24
43,1000,10,5.13,10.3,18,37,53,959,20,10,11,41,8.105045634,99,29,2.798787737,9.62018906,8.362530957,7.839186805,482,12,7,7,26,477,8,3,4,15,508,492,19,10,74,25
40,1000,10,5.13,10.3,18,37,82,950,39,7,4,50,9.036266712,117,40,2.810033585,9.774518688,9.708473943,8.382621416,461,22,6,4,32,489,17,1,0,18,493,507,24,16,82,35
44,1000,10,5.13,10.3,18,37,54,960,23,12,5,40,8.23893235,96,38,2.740608906,9.340638912,8.362134612,8.096039014,511,15,9,2,26,449,8,3,3,14,537,463,20,18,72,24
46,1000,10,5.13,10.3,18,37,44,961,17,11,11,39,8.043072943,103,40,2.704935755,9.944237817,7.932578746,8.159933062,489,10,10,5,25,472,7,1,6,14,514,486,28,12,67,36
41,1000,10,5.13,10.3,18,37,57,956,34,4,6,44,8.22309885,97,28,2.62707455,9.417633325,8.144566481,8.303217732,481,18,3,3,24,475,16,1,3,20,505,495,16,12,73,24
45,1000,10,5.13,10.3,18,37,48,960,25,9,6,40,7.897807526,105,27,2.65431645,9.411740965,7.877806486,7.918212626,484,12,6,3,21,476,13,3,3,19,505,495,16,11,69,36
47,1000,10,5.13,10.3,18,37,37,949,29,12,10,51,8.017154831,78,31,2.55356763,8.920580582,8.038122198,7.99434899,492,15,8,6,29,457,14,4,4,22,521,479,18,13,58,20
42,1000,10,5.13,10.3,18,37,57,957,28,5,10,43,8.005944433,112,29,2.686007109,9.429267205,8.184143851,7.826313695,478,12,3,9,24,479,16,2,1,19,502,498,14,15,67,45
44,1000,10,5.13,10.3,18,37,55,959,24,12,5,41,8.245055708,96,32,2.725581662,9.354752618,8.364604309,8.106399987,511,15,9,2,26,448,9,3,3,15,537,463,21,11,63,33
43,1000,10,5.13,10.3,18,37,54,959,20,10,11,41,8.128815388,98,40,2.804256681,9.626445499,8.409366178,7.839140996,482,12,7,7,26,477,8,3,4,15,508,492,22,18,69,29
40,1000,10,5.13,10.3,18,37,83,949,40,7,4,51,9.036080646,117,33,2.832327505,9.80845544,9.745917437,8.345844871,461,22,6,4,32,488,18,1,0,19,493,507,20,13,84,33
46,1000,10,5.13,10.3,18,37,45,961,17,11,11,39,8.045560641,100,34,2.69628572,9.965479791,7.953741021,8.14267028,489,10,10,5,25,472,7,1,6,14,514,486,20,14,67,33
41,1000,10,5.13,10.3,18,37,58,957,32,6,5,43,8.22106576,92,33,2.619515921,9.445816696,8.18862167,8.254165286,481,17,4,3,24,476,15,2,2,19,505,495,24,9,73,19
45,1000,10,5.13,10.3,18,37,49,960,24,10,6,40,7.893061684,98,32,2.667948457,9.416199074,7.897199685,7.888840086,484,11,7,3,21,476,13,3,3,19,505,495,14,18,73,25
47,1000,10,5.13,10.3,18,37,38,951,26,13,10,49,8.023632228,107,29,2.549458266,8.938495302,8.065266138,7.978347744,493,13,9,6,28,458,13,4,4,21,521,479,12,17,77,30
42,1000,10,5.13,10.3,18,37,58,955,30,5,10,45,8.046343911,97,23,2.687195663,9.445718567,8.224183466,7.867075927,476,14,3,9,26,479,16,2,1,19,502,498,10,13,72,25
44,1000,10,5.13,10.3,18,37,56,960,23,12,5,40,8.273376364,101,31,2.735463803,9.38640453,8.400579827,8.125842326,511,15,9,2,26,449,8,3,3,14,537,463,21,10,74,27
43,1000,10,5.13,10.3,18,37,55,958,20,11,11,42,8.151834115,115,27,2.810199065,9.652559051,8.443440628,7.850744464,482,12,7,7,26,476,8,4,4,16,508,492,14,13,89,26
40,1000,10,5.13,10.3,18,37,84,950,39,7,4,50,9.069207893,110,30,2.836681517,9.831042706,9.82463353,8.334642137,461,22,6,4,32,489,17,1,0,18,493,507,20,10,81,29
46,1000,10,5.13,10.3,18,37,46,960,18,10,12,40,8.104357113,100,32,2.688051956,9.962140219,7.994251421,8.220806344,489,10,9,6,25,471,8,1,6,15,514,486,21,11,74,26
41,1000,10,5.13,10.3,18,37,59,958,31,6,5,42,8.233818734,102,31,2.610714288,9.447930697,8.206811663,8.261371401,481,17,4,3,24,477,14,2,2,18,505,495,16,15,78,24
45,1000,10,5.13,10.3,18,37,50,959,25,10,6,41,7.898783318,107,33,2.668061318,9.444483802,7.92804887,7.868926542,484,11,7,3,21,475,14,3,3,20,505,495,18,15,72,35
42,1000,10,5.13,10.3,18,37,59,955,30,5,10,45,8.057877486,98,36,2.683684342,9.46963338,8.218724318,7.895738711,476,14,3,9,26,479,16,2,1,19,502,498,21,15,66,32
47,1000,10,5.13,10.3,18,37,39,951,25,14,10,49,8.06555701,100,34,2.549476732,8.958058139,8.07443679,8.055898628,493,13,9,6,28,458,12,5,4,21,521,479,22,12,68,32
44,1000,10,5.13,10.3,18,37,57,959,23,13,5,41,8.287733193,109,31,2.71437804,9.39003032,8.422454515,8.131479738,510,16,9,2,27,449,7,4,3,14,537,463,18,13,77,32
43,1000,10,5.13,10.3,18,37,56,957,21,11,11,43,8.148654431,98,48,2.800819306,9.669643588,8.46954576,7.817327612,481,13,7,7,27,476,8,4,4,16,508,492,27,21,76,22
46,1000,10,5.13,10.3,18,37,47,959,19,10,12,41,8.120132763,97,27,2.692511128,9.982166801,8.051295377,8.192936089,489,10,9,6,25,470,9,1,6,16,514,486,15,12,75,22
40,1000,10,5.13,10.3,18,37,85,949,39,8,4,51,9.0705767,98,24,2.834419022,9.848007741,9.849288761,8.313367536,460,22,7,4,33,489,17,1,0,18,493,507,13,11,66,32
41,1000,10,5.13,10.3,18,37,60,958,31,6,5,42,8.224970749,88,32,2.613645253,9.460045266,8.202415895,8.247981257,481,17,4,3,24,477,14,2,2,18,505,495,19,13,63,25
45,1000,10,5.13,10.3,18,37,51,959,24,11,6,41,7.937570162,117,25,2.667551016,9.450244921,7.985983178,7.888179105,484,10,8,3,21,475,14,3,3,20,505,495,18,7,87,30
42,1000,10,5.13,10.3,18,37,60,955,30,5,10,45,8.092876356,118,39,2.695763002,9.504239267,8.237763288,7.946825674,476,14,3,9,26,479,16,2,1,19,502,498,24,15,88,30
47,1000,10,5.13,10.3,18,37,40,949,26,15,10,51,8.125658603,91,28,2.544472143,8.986387946,8.12264386,8.128937687,493,13,9,6,28,456,13,6,4,23,521,479,15,13,67,24
44,1000,10,5.13,10.3,18,37,58,958,24,13,5,42,8.299979663,113,39,2.748584008,9.408160185,8.441526992,8.135809218,510,16,9,2,27,448,8,4,3,15,537,463,28,11,84,29
46,1000,10,5.13,10.3,18,37,48,960,19,8,13,40,8.135906699,108,38,2.685073742,10.00877171,8.092137037,8.182198071,489,11,7,7,25,471,8,1,6,15,514,486,23,15,74,34
43,1000,10,5.13,10.3,18,37,57,957,21,11,11,43,8.179755269,92,37,2.78366803,9.670597933,8.498749349,7.850387398,481,13,7,7,27,476,8,4,4,16,508,492,22,15,65,27
40,1000,10,5.13,10.3,18,37,86,951,37,8,4,49,9.053126435,88,37,2.836339502,9.843884907,9.888801371,8.240527337,460,22,7,4,33,491,15,1,0,16,493,507,28,9,67,21
41,1000,10,5.13,10.3,18,37,61,958,31,6,5,42,8.251628639,107,25,2.619188748,9.491952802,8.250633406,8.252643978,481,17,4,3,24,477,14,2,2,18,505,495,16,9,75,32
42,1000,10,5.13,10.3,18,37,61,955,30,5,10,45,8.106050245,98,25,2.693885664,9.525270814,8.258916742,7.951955904,477,13,3,9,25,478,17,2,1,20,502,498,16,9,75,23
45,1000,10,5.13,10.3,18,37,52,958,25,11,6,42,7.973937376,81,31,2.675952222,9.47630958,8.011666323,7.935446228,484,10,8,3,21,474,15,3,3,21,505,495,19,12,65,16
47,1000,10,5.13,10.3,18,37,41,950,26,15,9,50,8.136971078,116,25,2.535070276,8.986327815,8.167786656,8.103453508,493,13,9,6,28,457,13,6,3,22,521,479,13,12,72,44
44,1000,10,5.13,10.3,18,37,59,958,24,13,5,42,8.318127069,97,36,2.752462076,9.420923844,8.501834306,8.105058416,510,16,9,2,27,448,8,4,3,15,537,463,22,14,69,28
46,1000,10,5.13,10.3,18,37,49,960,19,8,13,40,8.118044934,108,37,2.694219257,10.02440954,8.108131379,8.12852964,489,11,7,7,25,471,8,1,6,15,514,486,25,12,79,29
43,1000,10,5.13,10.3,18,37,58,956,22,11,11,44,8.224712323,107,29,2.793320416,9.687049239,8.560899405,7.877592327,480,14,7,7,28,476,8,4,4,16,508,492,18,11,81,26
42,1000,10,5.13,10.3,18,37,62,955,30,5,10,45,8.155673386,108,35,2.681620826,9.533053196,8.336803851,7.973088058,477,13,3,9,25,478,17,2,1,20,502,498,20,15,87,21
41,1000,10,5.13,10.3,18,37,62,959,31,5,5,41,8.283442553,101,35,2.624583554,9.504117202,8.296672977,8.269944848,481,17,4,3,24,478,14,1,2,17,505,495,16,19,71,30
