[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
13,1000,20,5.13,10.3,18,37,80,939,35,17,9,61,8.95543165,113,68,5.875183109,11.00453779,9.480852265,8.393024904,480,22,10,5,37,459,13,7,4,24,517,483,46,22,95,18
11,1000,20,5.13,10.3,18,37,83,943,31,16,10,57,9.039299034,129,61,5.944224249,11.19685147,10.00068862,7.955178865,493,19,10,8,37,450,12,6,2,20,530,470,49,12,103,26
16,1000,20,5.13,10.3,18,37,59,961,21,12,6,39,8.481691515,132,63,5.840149785,10.98243085,8.48758036,8.476078709,469,9,7,3,19,492,12,5,3,20,488,512,36,27,95,37
12,1000,20,5.13,10.3,18,37,83,941,37,13,9,59,8.39408131,132,74,6.439528843,12.92373291,9.171630199,7.634972315,458,23,8,5,36,483,14,5,4,23,494,506,62,12,111,21
14,1000,20,5.13,10.3,18,37,79,956,30,8,6,44,8.46760976,104,62,5.775291942,10.88731253,8.728187028,8.177283713,504,16,2,5,23,452,14,6,1,21,527,473,39,23,86,18
15,1000,20,5.13,10.3,18,37,78,959,29,10,2,41,8.084079478,114,77,6.210496001,11.9223341,8.520889405,7.674358539,457,22,4,1,27,502,7,6,1,14,484,516,63,14,97,17
9,1000,20,5.13,10.3,18,37,85,952,32,8,8,48,8.342489517,116,70,6.510377775,11.87371017,9.118157974,7.640694246,444,22,5,4,31,508,10,3,4,17,475,525,51,19,98,18
10,1000,20,5.13,10.3,18,37,88,958,28,10,4,42,8.700291128,127,66,6.298446117,11.45347536,9.511356271,7.849337535,482,19,8,3,30,476,9,2,1,12,512,488,58,8,106,21
13,1000,20,5.13,10.3,18,37,81,940,35,16,9,60,8.951356522,115,64,5.887312589,11.04285746,9.486338022,8.378715869,481,22,9,5,36,459,13,7,4,24,517,483,49,15,93,22
11,1000,20,5.13,10.3,18,37,84,942,31,17,10,58,9.122484335,108,78,5.991070499,11.26645035,10.07637685,8.046818305,492,19,11,8,38,450,12,6,2,20,530,470,58,20,83,25
12,1000,20,5.13,10.3,18,37,84,941,36,13,10,59,8.379937814,135,69,6.46678204,12.98896115,9.180240099,7.59861503,458,22,8,6,36,483,14,5,4,23,494,506,50,19,108,27
16,1000,20,5.13,10.3,18,37,60,958,24,12,6,42,8.523504362,131,63,5.857794741,11.01715557,8.535158372,8.512396633,467,11,7,3,21,491,13,5,3,21,488,512,45,18,99,32
14,1000,20,5.13,10.3,18,37,80,956,30,7,7,44,8.487233429,126,64,5.782671381,10.90430675,8.748849935,8.1957495,503,17,2,5,24,453,13,5,2,20,527,473,50,14,99,27
15,1000,20,5.13,10.3,18,37,79,958,30,10,2,42,8.111499807,108,60,6.234072351,11.9657435,8.595219234,7.657778483,456,23,4,1,28,502,7,6,1,14,484,516,40,20,84,24
9,1000,20,5.13,10.3,18,37,86,952,31,8,9,48,8.364624129,117,61,6.53790788,11.91225605,9.185120023,7.622270702,444,21,5,5,31,508,10,3,4,17,475,525,38,23,99,18
10,1000,20,5.13,10.3,18,37,89,958,28,10,4,42,8.715252976,130,74,6.317005504,11.51465538,9.531210958,7.859165914,482,19,8,3,30,476,9,2,1,12,512,488,49,25,107,23
11,1000,20,5.13,10.3,18,37,85,941,32,16,11,59,9.159190656,109,54,6.042157907,11.33459529,10.14048765,8.052621702,491,20,10,9,39,450,12,6,2,20,530,470,37,17,89,20
13,1000,20,5.13,10.3,18,37,82,939,36,16,9,61,8.946976399,124,67,5.897690679,11.0791403,9.494015648,8.361429212,482,21,9,5,35,457,15,7,4,26,517,483,50,17,101,23
12,1000,20,5.13,10.3,18,37,85,942,35,13,10,58,8.376026512,119,69,6.489234385,13.04946975,9.189873138,7.581480596,458,22,8,6,36,484,13,5,4,22,494,506,56,13,97,22
14,1000,20,5.13,10.3,18,37,81,957,27,9,7,43,8.500612816,110,54,5.800857595,10.93031687,8.804836469,8.161657499,503,16,3,5,24,454,11,6,2,19,527,473,40,14,87,23
15,1000,20,5.13,10.3,18,37,80,958,30,10,2,42,8.158535511,116,63,6.270954559,12.02294896,8.63759092,7.709188964,456,23,4,1,28,502,7,6,1,14,484,516,45,18,95,21
16,1000,20,5.13,10.3,18,37,61,959,24,11,6,41,8.509916503,108,76,5.87268868,11.07310154,8.527187534,8.493455052,468,11,6,3,20,491,13,5,3,21,488,512,55,21,87,21
10,1000,20,5.13,10.3,18,37,90,958,28,10,4,42,8.716328961,120,59,6.364755894,11.60969619,9.556362301,7.834982506,482,19,8,3,30,476,9,2,1,12,512,488,44,15,99,21
9,1000,20,5.13,10.3,18,37,87,952,31,8,9,48,8.342259769,127,62,6.564459164,11.96082542,9.210229307,7.556953997,444,21,5,5,31,508,10,3,4,17,475,525,49,13,105,22
11,1000,20,5.13,10.3,18,37,86,939,34,16,11,61,9.158581828,117,66,6.045220925,11.36876623,10.17340339,8.014208576,489,22,10,9,41,450,12,6,2,20,530,470,44,22,98,19
13,1000,20,5.13,10.3,18,37,83,940,35,16,9,60,8.948031074,99,73,5.914179591,11.10211809,9.523118658,8.332461135,482,21,9,5,35,458,14,7,4,25,517,483,52,21,79,20
12,1000,20,5.13,10.3,18,37,86,942,34,14,10,58,8.412324182,130,62,6.510236851,13.08138703,9.252453919,7.592118471,458,22,8,6,36,484,12,6,4,22,494,506,51,11,110,20
14,1000,20,5.13,10.3,18,37,82,957,28,8,7,43,8.500540291,107,62,5.830485453,10.97734035,8.851839018,8.109135578,502,17,3,5,25,455,11,5,2,18,527,473,46,16,88,19
15,1000,20,5.13,10.3,18,37,81,957,31,10,2,43,8.139184733,135,83,6.279434427,12.08486054,8.642526408,7.667058045,455,24,4,1,29,502,7,6,1,14,484,516,68,15,110,25
16,1000,20,5.13,10.3,18,37,62,959,25,11,5,41,8.526442822,124,68,5.868530324,11.11425219,8.583389016,8.472165982,468,11,6,3,20,491,14,5,2,21,488,512,49,19,102,22
10,1000,20,5.13,10.3,18,37,91,958,26,12,4,42,8.734865782,108,72,6.387547843,11.6566144,9.596046546,7.831331866,482,19,8,3,30,476,7,4,1,12,512,488,45,27,92,16
9,1000,20,5.13,10.3,18,37,88,952,34,8,6,48,8.320461558,131,71,6.603325525,12.00311789,9.247822649,7.481420572,444,21,5,5,31,508,13,3,1,17,475,525,62,9,105,26
11,1000,20,5.13,10.3,18,37,87,938,34,17,11,62,9.164569176,111,68,6.077019058,11.44577946,10.22561645,7.968069061,489,21,11,9,41,449,13,6,2,21,530,470,51,17,94,17
13,1000,20,5.13,10.3,18,37,84,940,36,15,9,60,8.948651469,111,60,5.921463694,11.13254391,9.544840139,8.310495067,482,22,8,5,35,458,14,7,4,25,517,483,46,14,90,21
12,1000,20,5.13,10.3,18,37,87,942,34,14,10,58,8.44379916,125,76,6.520219135,13.12052735,9.271034846,7.636181711,458,21,9,6,36,484,13,5,4,22,494,506,50,26,108,17
14,1000,20,5.13,10.3,18,37,83,959,25,9,7,41,8.50097445,109,71,5.829433085,11.00089652,8.892339438,8.064929315,502,16,4,5,25,457,9,5,2,16,527,473,50,21,93,16
15,1000,20,5.13,10.3,18,37,82,957,31,10,2,43,8.144273304,116,51,6.309903789,12.18418675,8.650777885,7.66917986,455,24,4,1,29,502,7,6,1,14,484,516,45,6,91,25
16,1000,20,5.13,10.3,18,37,63,962,22,11,5,38,8.495276156,127,55,5.89045212,11.12801842,8.598043648,8.397325891,468,11,6,3,20,494,11,5,2,18,488,512,40,15,106,21
10,1000,20,5.13,10.3,18,37,92,957,26,13,4,43,8.740460488,118,63,6.414985404,11.72332368,9.633504191,7.803496604,482,19,8,3,30,475,7,5,1,13,512,488,50,13,105,13
9,1000,20,5.13,10.3,18,37,89,951,35,8,6,49,8.333392722,136,76,6.64737495,12.06534565,9.310546782,7.449300954,443,22,5,5,32,508,13,3,1,17,475,525,59,17,122,14
11,1000,20,5.13,10.3,18,37,88,939,34,17,10,61,9.155630083,105,75,6.090696755,11.48955738,10.23963288,7.933243947,489,21,11,9,41,450,13,6,1,20,530,470,58,17,85,20
13,1000,20,5.13,10.3,18,37,85,939,38,14,9,61,8.953622447,112,65,5.944512225,11.15286,9.548341491,8.317039122,483,22,7,5,34,456,16,7,4,27,517,483,48,17,90,22
12,1000,20,5.13,10.3,18,37,88,940,35,15,10,60,8.489829321,133,64,6.536810819,13.17003689,9.35492266,7.645252029,456,22,10,6,38,484,13,5,4,22,494,506,47,17,114,19
14,1000,20,5.13,10.3,18,37,84,959,25,9,7,41,8.500254741,112,64,5.843929359,11.03145324,8.885116521,8.071455253,502,16,4,5,25,457,9,5,2,16,527,473,41,23,90,22
15,1000,20,5.13,10.3,18,37,83,958,30,11,1,42,8.14978767,125,65,6.331095034,12.23330983,8.673095791,7.658932765,455,23,6,0,29,503,7,5,1,13,484,516,52,13,105,20
10,1000,20,5.13,10.3,18,37,93,957,26,13,4,43,8.741923592,119,52,6.491594628,11.82261027,9.662467635,7.776106892,482,19,8,3,30,475,7,5,1,13,512,488,37,15,97,22
16,1000,20,5.13,10.3,18,37,64,963,21,11,5,37,8.499776423,127,63,5.917106337,11.16269554,8.61489888,8.390050331,468,11,6,3,20,495,10,5,2,17,488,512,39,24,100,27
9,1000,20,5.13,10.3,18,37,90,950,36,8,6,50,8.347790197,139,69,6.67108881,12.11860267,9.32197249,7.466387169,443,22,5,5,32,507,14,3,1,18,475,525,55,14,116,23
11,1000,20,5.13,10.3,18,37,89,939,34,17,10,61,9.206657227,117,60,6.113317742,11.54016538,10.30034322,7.973351742,489,21,11,9,41,450,13,6,1,20,530,470,37,23,99,18
13,1000,20,5.13,10.3,18,37,86,938,38,15,9,62,8.977354561,131,56,5.977829723,11.21077736,9.594823985,8.316419382,482,22,8,5,35,456,16,7,4,27,517,483,38,18,108,23
12,1000,20,5.13,10.3,18,37,89,939,35,16,10,61,8.512812202,138,81,6.565356779,13.27913653,9.379908366,7.666279582,456,22,10,6,38,483,13,6,4,23,494,506,57,24,112,26
14,1000,20,5.13,10.3,18,37,85,960,25,8,7,40,8.508174598,116,65,5.871126825,11.09259677,8.909046225,8.061537501,503,16,3,5,24,457,9,5,2,16,527,473,45,20,91,25
15,1000,20,5.13,10.3,18,37,84,958,29,12,1,42,8.155139768,135,69,6.372649003,12.36731611,8.690450054,7.65302702,455,23,6,0,29,503,6,6,1,13,484,516,47,22,115,20
10,1000,20,5.13,10.3,18,37,94,956,27,13,4,44,8.759671407,137,70,6.528951328,11.89638354,9.698015985,7.775178735,481,20,8,3,31,475,7,5,1,13,512,488,51,19,111,26
9,1000,20,5.13,10.3,18,37,91,949,36,9,6,51,8.36035514,121,68,6.703732045,12.20333919,9.345503139,7.46903076,442,23,5,5,33,507,13,4,1,18,475,525,50,18,95,26
16,1000,20,5.13,10.3,18,37,65,963,20,12,5,37,8.508313934,140,62,5.933098804,11.21671944,8.624759411,8.397326839,469,9,7,3,19,494,11,5,2,18,488,512,48,14,113,27
11,1000,20,5.13,10.3,18,37,90,939,34,16,11,61,9.200549387,125,59,6.145115638,11.5562608,10.32741302,7.929830825,489,21,11,9,41,450,13,5,2,20,530,470,42,17,99,26
12,1000,20,5.13,10.3,18,37,90,938,36,16,10,62,8.555792232,135,66,6.596997218,13.35425595,9.425357028,7.706849525,456,22,10,6,38,482,14,6,4,24,494,506,50,16,108,27
13,1000,20,5.13,10.3,18,37,87,939,38,14,9,61,9.009844926,132,69,6.031983984,11.25513963,9.663767264,8.309890788,481,23,8,5,36,458,15,6,4,25,517,483,48,21,108,24
14,1000,20,5.13,10.3,18,37,86,960,25,8,7,40,8.495352692,134,67,5.894333284,11.14817979,8.919303839,8.023001203,502,17,3,5,25,458,8,5,2,15,527,473,49,18,101,33
15,1000,20,5.13,10.3,18,37,85,958,29,12,1,42,8.146750262,130,68,6.444591514,12.50293606,8.712303976,7.616269647,455,23,6,0,29,503,6,6,1,13,484,516,60,8,108,22
10,1000,20,5.13,10.3,18,37,95,954,29,13,4,46,8.811337262,131,64,6.562735746,11.99704902,9.756678597,7.819503731,479,22,8,3,33,475,7,5,1,13,512,488,47,17,110,21
9,1000,20,5.13,10.3,18,37,92,951,35,8,6,49,8.342911999,140,78,6.754562333,12.30926811,9.345371893,7.435924477,444,22,4,5,31,507,13,4,1,18,475,525,65,13,117,23
11,1000,20,5.13,10.3,18,37,91,939,35,16,10,61,9.181000905,118,79,6.144175157,11.61074634,10.33106268,7.884122728,489,21,11,9,41,450,14,5,1,20,530,470,57,22,93,25
12,1000,20,5.13,10.3,18,37,91,937,36,17,10,63,8.588823209,128,74,6.622942804,13.42282242,9.49086918,7.708169633,455,22,11,6,39,482,14,6,4,24,494,506,60,14,101,27
16,1000,20,5.13,10.3,18,37,66,962,21,12,5,38,8.540925758,110,63,5.993588409,11.28508353,8.71263486,8.377265521,468,10,7,3,20,494,11,5,2,18,488,512,49,14,89,21
13,1000,20,5.13,10.3,18,37,88,940,38,13,9,60,9.038792508,126,68,6.066041353,11.31109773,9.671398433,8.361655317,481,23,8,5,36,459,15,5,4,24,517,483,50,18,99,27
14,1000,20,5.13,10.3,18,37,87,959,26,8,7,41,8.5433343,125,68,5.902436449,11.16857894,9.004326126,8.029713386,501,18,3,5,26,458,8,5,2,15,527,473,44,24,98,27
15,1000,20,5.13,10.3,18,37,86,958,28,12,2,42,8.149155346,130,70,6.501709894,12.57987021,8.716563705,7.616935103,455,22,6,1,29,503,6,6,1,13,484,516,52,18,107,23
10,1000,20,5.13,10.3,18,37,96,953,30,13,4,47,8.828798955,129,69,6.607848351,12.08368159,9.776436253,7.834556544,478,23,8,3,34,475,7,5,1,13,512,488,47,22,103,26
9,1000,20,5.13,10.3,18,37,93,950,36,9,5,50,8.346138019,124,80,6.79220839,12.38986018,9.369082037,7.420617241,443,23,5,4,32,507,13,4,1,18,475,525,58,22,110,14
11,1000,20,5.13,10.3,18,37,92,938,37,15,10,62,9.179144341,138,69,6.145919208,11.63984622,10.32817071,7.883433758,489,21,11,9,41,449,16,4,1,21,530,470,48,21,107,31
12,1000,20,5.13,10.3,18,37,92,937,37,16,10,63,8.596591819,135,80,6.662199664,13.51841719,9.535212492,7.680230924,454,23,11,6,40,483,14,5,4,23,494,506,62,18,115,20
13,1000,20,5.13,10.3,18,37,89,938,40,13,9,62,9.090503493,115,52,6.099398671,11.36832159,9.741936885,8.393213506,480,24,8,5,37,458,16,5,4,25,517,483,34,18,90,25
14,1000,20,5.13,10.3,18,37,88,957,28,8,7,43,8.586684811,131,69,5.953143397,11.26827446,9.05564986,8.064180412,501,18,3,5,26,456,10,5,2,17,527,473,48,21,106,25
15,1000,20,5.13,10.3,18,37,87,958,29,12,1,42,8.115781152,144,72,6.526766409,12.63289507,8.76185135,7.509777322,454,23,6,1,30,504,6,6,0,12,484,516,50,22,124,20
16,1000,20,5.13,10.3,18,37,67,962,22,12,4,38,8.55109355,143,67,6.003076323,11.3246917,8.737968911,8.372977972,468,10,7,3,20,494,12,5,1,18,488,512,48,19,117,26
10,1000,20,5.13,10.3,18,37,97,951,31,14,4,49,8.881500367,133,73,6.654606069,12.18044603,9.829034898,7.887365776,477,23,9,3,35,474,8,5,1,14,512,488,52,21,110,23
9,1000,20,5.13,10.3,18,37,94,950,36,9,5,50,8.380981617,131,69,6.823640951,12.45610853,9.403242966,7.456078491,443,23,5,4,32,507,13,4,1,18,475,525,55,14,107,24
11,1000,20,5.13,10.3,18,37,93,937,38,15,10,63,9.233451151,114,64,6.17214888,11.68252493,10.38373864,7.93631845,488,22,11,9,42,449,16,4,1,21,530,470,40,24,95,19
12,1000,20,5.13,10.3,18,37,93,936,38,16,10,64,8.614246877,114,70,6.733305916,13.70066808,9.578230909,7.673124127,453,24,11,6,41,483,14,5,4,23,494,506,55,15,99,15
13,1000,20,5.13,10.3,18,37,90,938,40,13,9,62,9.108628323,112,66,6.129252981,11.41386459,9.765773933,8.405224016,479,25,8,5,38,459,15,5,4,24,517,483,49,17,88,24
14,1000,20,5.13,10.3,18,37,89,957,29,8,6,43,8.614664364,120,61,5.982375105,11.31375291,9.125964128,8.044992111,500,19,3,5,27,457,10,5,1,16,527,473,39,22,93,27
15,1000,20,5.13,10.3,18,37,88,960,28,11,1,40,8.142202064,126,73,6.575648611,12.7292128,8.791857937,7.532834927,455,22,6,1,29,505,6,5,0,11,484,516,55,18,107,19
16,1000,20,5.13,10.3,18,37,68,961,23,12,4,39,8.547532,121,64,6.006270513,11.36074469,8.773613074,8.332048476,467,11,7,3,21,494,12,5,1,18,488,512,40,24,94,27
10,1000,20,5.13,10.3,18,37,98,949,31,15,5,51,8.941027509,112,74,6.689240877,12.22861519,9.898922125,7.936023322,476,23,10,3,36,473,8,5,2,15,512,488,50,24,91,21
9,1000,20,5.13,10.3,18,37,95,950,36,9,5,50,8.410780562,122,85,6.844866377,12.51467535,9.468138422,7.454123451,443,23,5,4,32,507,13,4,1,18,475,525,64,21,108,14
11,1000,20,5.13,10.3,18,37,94,937,36,17,10,63,9.239635858,132,78,6.196661322,11.75909334,10.44371456,7.881844984,487,22,12,9,43,450,14,5,1,20,530,470,60,18,112,20
12,1000,20,5.13,10.3,18,37,94,938,37,15,10,62,8.611232938,153,80,6.785576942,13.82880473,9.594668093,7.651120357,454,24,10,6,40,484,13,5,4,22,494,506,62,18,122,31
13,1000,20,5.13,10.3,18,37,91,938,39,14,9,62,9.096544777,115,66,6.135834714,11.47697518,9.783980093,8.360718569,478,26,8,5,39,460,13,6,4,23,517,483,44,22,94,21
15,1000,20,5.13,10.3,18,37,89,959,29,11,1,41,8.169631972,133,71,6.616788281,12.778039,8.827389518,7.552665592,454,23,6,1,30,505,6,5,0,11,484,516,56,15,112,21
14,1000,20,5.13,10.3,18,37,90,957,28,9,6,43,8.651466548,119,64,6.000915978,11.34670691,9.196231741,8.044508289,500,19,3,5,27,457,9,6,1,16,527,473,46,18,103,16
10,1000,20,5.13,10.3,18,37,99,947,32,16,5,53,8.984134781,131,91,6.736419579,12.29208325,9.971755298,7.947942763,475,24,10,3,37,472,8,6,2,16,512,488,66,25,103,28
16,1000,20,5.13,10.3,18,37,69,961,23,12,4,39,8.582227455,128,62,6.036014183,11.39317141,8.830473947,8.345617518,467,11,7,3,21,494,12,5,1,18,488,512,45,17,107,21
11,1000,20,5.13,10.3,18,37,95,935,38,17,10,65,9.287729572,109,72,6.2210877,11.81321984,10.48592243,7.936575921,486,23,12,9,44,449,15,5,1,21,530,470,47,25,93,16
9,1000,20,5.13,10.3,18,37,96,950,35,10,5,50,8.44493767,135,81,6.892482581,12.62411738,9.517606386,7.474427879,443,22,6,4,32,507,13,4,1,18,475,525,65,16,117,18
12,1000,20,5.13,10.3,18,37,95,937,38,15,10,63,8.607410536,136,83,6.832047394,13.94400923,9.629725834,7.609339869,453,24,10,7,41,484,14,5,3,22,494,506,66,17,117,19
15,1000,20,5.13,10.3,18,37,90,958,29,12,1,42,8.200242768,150,65,6.662248279,12.87015568,8.897439842,7.546282722,453,24,6,1,31,505,5,6,0,11,484,516,46,19,130,20
13,1000,20,5.13,10.3,18,37,92,938,39,14,9,62,9.106102706,121,59,6.167023379,11.52211475,9.815307709,8.34697437,478,26,8,5,39,460,13,6,4,23,517,483,39,20,95,26
14,1000,20,5.13,10.3,18,37,91,956,28,9,7,44,8.644859436,107,77,6.017534188,11.37861785,9.231399215,7.991357399,499,20,3,5,28,457,8,6,2,16,527,473,56,21,87,20
10,1000,20,5.13,10.3,18,37,100,947,32,16,5,53,9.005888432,129,71,6.771430887,12.38076142,10.00955837,7.952857682,475,24,10,3,37,472,8,6,2,16,512,488,60,11,108,21
16,1000,20,5.13,10.3,18,37,70,961,23,12,4,39,8.587463845,116,76,6.070809554,11.42647236,8.857221811,8.330350783,467,11,7,3,21,494,12,5,1,18,488,512,54,22,97,19
11,1000,20,5.13,10.3,18,37,96,934,37,19,10,66,9.338636759,138,65,6.241946553,11.8668962,10.5889189,7.928744128,485,22,14,9,45,449,15,5,1,21,530,470,47,18,114,24
9,1000,20,5.13,10.3,18,37,97,952,35,8,5,48,8.42950119,137,79,6.919519883,12.67571739,9.500766275,7.460261351,444,22,5,4,31,508,13,3,1,17,475,525,58,21,111,26
12,1000,20,5.13,10.3,18,37,96,936,38,16,10,64,8.638345274,160,73,6.860969003,14.03642801,9.66819196,7.632921829,452,24,11,7,42,484,14,5,3,22,494,506,60,13,133,27
15,1000,20,5.13,10.3,18,37,91,959,28,12,1,41,8.21999905,142,76,6.693361532,12.94472592,8.954518586,7.531031114,453,24,6,1,31,506,4,6,0,10,484,516,55,21,120,22
14,1000,20,5.13,10.3,18,37,92,956,28,9,7,44,8.630277167,135,60,6.070049172,11.44136555,9.260308741,7.928318098,499,20,3,5,28,457,8,6,2,16,527,473,41,19,99,36
13,1000,20,5.13,10.3,18,37,93,939,39,13,9,61,9.098624303,124,65,6.231524297,11.61294705,9.832042697,8.313578113,478,26,8,5,39,461,13,5,4,22,517,483,51,14,101,23
10,1000,20,5.13,10.3,18,37,101,948,31,17,4,52,9.01812427,121,69,6.815453337,12.49054537,10.0513046,7.934131793,476,22,11,3,36,472,9,6,1,16,512,488,54,15,106,15
16,1000,20,5.13,10.3,18,37,71,960,24,12,4,40,8.560807644,134,67,6.086338693,11.46735158,8.852247146,8.283029369,466,12,7,3,22,494,12,5,1,18,488,512,49,18,101,33
11,1000,20,5.13,10.3,18,37,97,935,36,19,10,65,9.350159121,127,83,6.269616453,11.97715185,10.61379554,7.925207419,486,21,14,9,44,449,15,5,1,21,530,470,60,23,100,27
9,1000,20,5.13,10.3,18,37,98,953,34,8,5,47,8.447627663,146,89,6.953826973,12.76559391,9.509411161,7.486966403,445,21,5,4,30,508,13,3,1,17,475,525,68,21,123,23
12,1000,20,5.13,10.3,18,37,97,936,38,16,10,64,8.662412299,140,78,6.890251648,14.08478278,9.701669314,7.647801694,452,24,11,7,42,484,14,5,3,22,494,506,62,16,118,22
15,1000,20,5.13,10.3,18,37,92,957,30,12,1,43,8.208654779,139,64,6.721339248,13.03255023,8.991635814,7.474230707,452,25,6,1,32,505,5,6,0,11,484,516,52,12,119,20
14,1000,20,5.13,10.3,18,37,93,957,28,8,7,43,8.652470276,146,65,6.113645769,11.51569672,9.281545765,7.951576443,500,20,2,5,27,457,8,6,2,16,527,473,44,21,114,32
13,1000,20,5.13,10.3,18,37,94,936,42,13,9,64,9.123655714,132,62,6.259381132,11.64004495,9.919576178,8.271707723,475,29,8,5,42,461,13,5,4,22,517,483,43,19,118,14
10,1000,20,5.13,10.3,18,37,102,946,32,18,4,54,9.060857285,136,81,6.875405991,12.53504173,10.13163516,7.937418206,476,22,11,3,36,470,10,7,1,18,512,488,59,22,115,21
11,1000,20,5.13,10.3,18,37,98,933,38,19,10,67,9.368157296,118,78,6.31045688,12.06478534,10.68054899,7.888226241,484,23,14,9,46,449,15,5,1,21,530,470,52,26,95,23
12,1000,20,5.13,10.3,18,37,98,936,37,17,10,64,8.690679788,141,77,6.904716656,14.15144569,9.743979732,7.66235929,452,24,11,7,42,484,13,6,3,22,494,506,61,16,123,18
9,1000,20,5.13,10.3,18,37,99,951,34,10,5,49,8.505710247,130,82,7.010570756,12.80890118,9.60488294,7.511220668,444,20,7,4,31,507,14,3,1,18,475,525,68,14,113,17
16,1000,20,5.13,10.3,18,37,72,958,26,12,4,42,8.579321793,137,66,6.105193172,11.52204342,8.933755517,8.241502149,465,13,7,3,23,493,13,5,1,19,488,512,52,14,119,18
15,1000,20,5.13,10.3,18,37,93,957,30,12,1,43,8.223483676,121,73,6.75687259,13.07147205,9.032106064,7.465008413,452,25,6,1,32,505,5,6,0,11,484,516,53,20,105,16
13,1000,20,5.13,10.3,18,37,95,935,43,13,9,65,9.128209349,112,61,6.28619236,11.70899101,9.976472737,8.220233838,475,29,8,5,42,460,14,5,4,23,517,483,43,18,91,21
14,1000,20,5.13,10.3,18,37,94,957,26,10,7,43,8.678748878,105,54,6.151138907,11.59463151,9.326356996,7.957206641,500,18,4,5,27,457,8,6,2,16,527,473,32,22,79,26
10,1000,20,5.13,10.3,18,37,103,946,32,18,4,54,9.089859002,125,83,6.951486444,12.62397846,10.17800386,7.948198824,476,22,11,3,36,470,10,7,1,18,512,488,62,21,106,19
11,1000,20,5.13,10.3,18,37,99,934,37,18,11,66,9.377064636,139,60,6.315230596,12.10320981,10.72331793,7.858949224,484,23,13,10,46,450,14,5,1,20,530,470,39,21,114,25
12,1000,20,5.13,10.3,18,37,99,936,38,16,10,64,8.710056098,139,76,6.918135222,14.22384313,9.777827949,7.667606899,452,24,11,7,42,484,14,5,3,22,494,506,64,12,117,22
9,1000,20,5.13,10.3,18,37,100,952,33,10,5,48,8.512847192,133,75,7.062773935,12.86524989,9.632836726,7.499523328,444,20,7,4,31,508,13,3,1,17,475,525,55,20,116,17
15,1000,20,5.13,10.3,18,37,94,957,29,13,1,43,8.224699248,136,83,6.779449896,13.13476197,9.061270651,7.440008243,452,25,6,1,32,505,4,7,0,11,484,516,61,22,119,17
16,1000,20,5.13,10.3,18,37,73,954,30,12,4,46,8.648601539,133,66,6.132447594,11.55149509,9.052584823,8.263554971,462,16,7,3,26,492,14,5,1,20,488,512,52,14,105,28
14,1000,20,5.13,10.3,18,37,95,956,28,9,7,44,8.691021218,115,73,6.164914805,11.61881709,9.330552681,7.978477705,500,18,4,5,27,456,10,5,2,17,527,473,52,21,99,16
13,1000,20,5.13,10.3,18,37,96,933,45,13,9,67,9.154624061,123,66,6.297105301,11.77157142,9.980767718,8.270325365,474,30,8,5,43,459,15,5,4,24,517,483,49,17,103,20
10,1000,20,5.13,10.3,18,37,104,947,30,18,5,53,9.091722854,140,92,6.972103329,12.68378093,10.25132029,7.875096034,476,21,11,4,36,471,9,7,1,17,512,488,68,24,121,19
17,1000,20,5.13,10.3,18,37,0,929,41,18,12,71,7.297,104,61,5.047160274,9.376395661,6.44057377,8.11328125,463,16,8,1,25,466,25,10,11,46,488,512,39,22,69,35
