[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
25,1000,20,5.13,10.3,18,37,85,961,21,12,6,39,8.678096961,104,70,6.20871281,11.69166708,9.509612432,7.866301225,470,12,9,3,24,491,9,3,3,15,494,506,48,22,88,16
27,1000,20,5.13,10.3,18,37,81,951,30,11,8,49,8.563573985,112,71,6.078244459,11.0352175,9.542341622,7.524264019,477,22,9,7,38,474,8,2,1,11,515,485,58,13,87,25
32,1000,20,5.13,10.3,18,37,27,946,26,15,13,54,7.882555229,87,56,5.254826231,9.686354919,7.067596307,8.665554977,468,13,5,4,22,478,13,10,9,32,490,510,33,23,69,18
26,1000,20,5.13,10.3,18,37,81,965,20,9,6,35,8.20852427,121,68,6.240091437,11.97401093,8.718989234,7.720036271,468,11,6,4,21,497,9,3,2,14,489,511,49,19,105,16
31,1000,20,5.13,10.3,18,37,70,956,25,12,7,44,8.383151678,131,70,6.050024922,11.8604864,8.841346914,7.955089205,453,20,7,3,30,503,5,5,4,14,483,517,48,22,106,25
29,1000,20,5.13,10.3,18,37,73,932,39,13,16,68,8.952947153,112,64,5.920150932,11.08468377,9.597373944,8.287563393,466,22,9,11,42,466,17,4,5,26,508,492,47,17,90,22
30,1000,20,5.13,10.3,18,37,71,963,24,9,4,37,8.307458634,123,69,6.01750799,11.67133025,8.497306295,8.133613459,459,12,6,1,19,504,12,3,3,18,478,522,52,17,104,19
28,1000,20,5.13,10.3,18,37,81,954,26,10,10,46,8.562955303,121,63,6.269975626,11.72812504,9.507973554,7.71136091,445,17,6,6,29,509,9,4,4,17,474,526,42,21,106,15
25,1000,20,5.13,10.3,18,37,86,961,21,12,6,39,8.705601503,117,74,6.238297161,11.71220906,9.537723845,7.893213288,470,12,9,3,24,491,9,3,3,15,494,506,50,24,102,15
27,1000,20,5.13,10.3,18,37,82,951,31,10,8,49,8.573026762,95,65,6.116773536,11.05584358,9.575087883,7.50898248,476,23,9,7,39,475,8,1,1,10,515,485,41,24,80,15
26,1000,20,5.13,10.3,18,37,82,966,20,8,6,34,8.203627188,118,70,6.255830192,12.02184652,8.726638106,7.703133375,469,11,5,4,20,497,9,3,2,14,489,511,56,14,98,20
31,1000,20,5.13,10.3,18,37,71,956,25,12,7,44,8.404036049,129,66,6.07089651,11.91437799,8.921255574,7.92083096,453,20,7,3,30,503,5,5,4,14,483,517,46,20,110,19
32,1000,20,5.13,10.3,18,37,28,947,26,13,14,53,7.869399061,88,73,5.249600362,9.69253322,7.10346765,8.605293946,468,13,4,5,22,479,13,9,9,31,490,510,46,27,68,20
29,1000,20,5.13,10.3,18,37,74,932,39,13,16,68,8.96436144,110,65,5.928632107,11.12504857,9.585147495,8.323387221,466,22,9,11,42,466,17,4,5,26,508,492,44,21,91,19
30,1000,20,5.13,10.3,18,37,72,961,26,9,4,39,8.302412911,124,80,6.050153854,11.70622702,8.531223627,8.092888922,458,13,6,1,20,503,13,3,3,19,478,522,61,19,101,23
28,1000,20,5.13,10.3,18,37,82,954,26,10,10,46,8.588892197,128,66,6.315082885,11.81206176,9.570686748,7.704157185,445,17,6,6,29,509,9,4,4,17,474,526,49,17,107,21
25,1000,20,5.13,10.3,18,37,87,960,22,11,7,40,8.754096691,139,66,6.269759452,11.79672751,9.593247887,7.934846314,469,13,8,4,25,491,9,3,3,15,494,506,51,15,117,22
27,1000,20,5.13,10.3,18,37,83,951,30,11,8,49,8.662970433,114,64,6.120833375,11.09866124,9.653694822,7.610964122,476,22,10,7,39,475,8,1,1,10,515,485,49,15,97,17
26,1000,20,5.13,10.3,18,37,83,963,23,8,6,37,8.236825054,134,75,6.270123337,12.05473524,8.757147335,7.738904124,468,12,5,4,21,495,11,3,2,16,489,511,52,23,118,16
31,1000,20,5.13,10.3,18,37,72,957,24,12,7,43,8.393104103,124,85,6.099764552,11.94356476,8.90978768,7.910399717,454,19,7,3,29,503,5,5,4,14,483,517,63,22,95,29
32,1000,20,5.13,10.3,18,37,29,946,28,13,13,54,7.86829407,109,62,5.250424051,9.719359947,7.127748154,8.579798969,468,13,4,5,22,478,15,9,8,32,490,510,38,24,85,24
29,1000,20,5.13,10.3,18,37,75,932,38,14,16,68,8.990724389,99,65,5.977560563,11.16338213,9.61156743,8.349691331,466,21,10,11,42,466,17,4,5,26,508,492,48,17,89,10
30,1000,20,5.13,10.3,18,37,73,959,28,9,4,41,8.334278588,124,70,6.098990175,11.74631152,8.574843226,8.11399143,457,14,6,1,21,502,14,3,3,20,478,522,52,18,108,16
28,1000,20,5.13,10.3,18,37,83,954,25,11,10,46,8.643720508,120,71,6.364404949,11.91716643,9.601531322,7.780598215,445,17,6,6,29,509,8,5,4,17,474,526,54,17,96,24
25,1000,20,5.13,10.3,18,37,88,960,22,10,8,40,8.7480472,134,65,6.303917667,11.85936772,9.623265172,7.893585387,469,13,7,5,25,491,9,3,3,15,494,506,51,14,110,24
27,1000,20,5.13,10.3,18,37,84,951,29,12,8,49,8.676786849,103,78,6.172902366,11.15537113,9.694732553,7.595875431,476,21,11,7,39,475,8,1,1,10,515,485,60,18,88,15
26,1000,20,5.13,10.3,18,37,84,962,24,8,6,38,8.227238508,102,73,6.298219908,12.11057844,8.772987472,7.704985586,468,12,5,4,21,494,12,3,2,17,489,511,59,14,85,17
31,1000,20,5.13,10.3,18,37,73,956,24,13,7,44,8.404326548,130,59,6.123658211,12.02061232,8.995873233,7.851682352,453,19,8,3,30,503,5,5,4,14,483,517,42,17,107,23
29,1000,20,5.13,10.3,18,37,76,932,38,14,16,68,8.98719258,127,60,5.987258484,11.18591037,9.61919257,8.334639746,466,21,10,11,42,466,17,4,5,26,508,492,43,17,95,32
30,1000,20,5.13,10.3,18,37,74,958,28,10,4,42,8.33966769,125,70,6.122066553,11.77783331,8.596500169,8.104483926,456,14,7,1,22,502,14,3,3,20,478,522,49,21,105,20
28,1000,20,5.13,10.3,18,37,84,955,24,11,10,45,8.659508319,118,63,6.396312331,11.96682735,9.592290337,7.818940494,446,16,6,6,28,509,8,5,4,17,474,526,45,18,99,19
32,1000,20,5.13,10.3,18,37,30,948,26,13,13,52,7.868249573,113,57,5.256142725,9.75984,7.156517628,8.552070463,469,12,4,5,21,479,14,9,8,31,490,510,35,22,77,36
25,1000,20,5.13,10.3,18,37,89,959,23,10,8,41,8.770328083,120,66,6.332945947,11.91009623,9.670078671,7.891915453,468,14,7,5,26,491,9,3,3,15,494,506,54,12,100,20
27,1000,20,5.13,10.3,18,37,85,950,30,12,8,50,8.699097903,113,72,6.199886069,11.22536035,9.765755614,7.566461364,476,21,11,7,39,474,9,1,1,11,515,485,56,16,92,21
26,1000,20,5.13,10.3,18,37,85,961,25,8,6,39,8.284900225,132,73,6.338295865,12.16972769,8.850767237,7.743395394,467,13,5,4,22,494,12,3,2,17,489,511,55,18,113,19
31,1000,20,5.13,10.3,18,37,74,957,23,12,8,43,8.454049649,112,89,6.126118207,12.0645476,9.065310947,7.882987353,454,18,8,3,29,503,5,4,5,14,483,517,70,19,95,17
29,1000,20,5.13,10.3,18,37,77,933,37,14,16,67,8.981973466,133,56,6.009021631,11.23694657,9.611640934,8.331829009,467,20,10,11,41,466,17,4,5,26,508,492,33,23,106,27
30,1000,20,5.13,10.3,18,37,75,957,29,10,4,43,8.373391638,125,72,6.163752698,11.82224147,8.677692838,8.094740347,454,16,7,1,24,503,13,3,3,19,478,522,46,26,102,23
28,1000,20,5.13,10.3,18,37,85,954,25,11,10,46,8.709897323,119,75,6.429667235,11.99588016,9.628225877,7.882354101,445,17,6,6,29,509,8,5,4,17,474,526,59,16,93,26
25,1000,20,5.13,10.3,18,37,90,961,21,10,8,39,8.789217083,126,69,6.364739061,11.99608661,9.724246157,7.876362611,468,13,8,5,26,493,8,2,3,13,494,506,57,12,104,22
32,1000,20,5.13,10.3,18,37,31,949,25,13,13,51,7.896776578,119,43,5.275573469,9.808049416,7.179230479,8.586183613,469,12,4,5,21,480,13,9,8,30,490,510,27,16,83,36
27,1000,20,5.13,10.3,18,37,86,949,31,12,8,51,8.71592406,120,74,6.19655668,11.2822548,9.777219975,7.588980976,476,21,11,7,39,473,10,1,1,12,515,485,54,20,89,31
26,1000,20,5.13,10.3,18,37,86,959,28,8,5,41,8.289386079,113,82,6.354825727,12.22433119,8.841362896,7.761173431,467,14,5,3,22,492,14,3,2,19,489,511,53,29,99,14
31,1000,20,5.13,10.3,18,37,75,956,24,12,8,44,8.487170479,122,80,6.15460524,12.14448849,9.130556335,7.886096265,453,19,8,3,30,503,5,4,5,14,483,517,50,30,102,20
29,1000,20,5.13,10.3,18,37,78,931,39,14,16,69,9.034319432,125,65,6.04057509,11.31239437,9.689435697,8.357898573,465,22,10,11,43,466,17,4,5,26,508,492,47,18,107,18
30,1000,20,5.13,10.3,18,37,76,958,28,10,4,42,8.389160863,126,65,6.191813024,11.89295152,8.715136853,8.090661777,454,16,7,1,24,504,12,3,3,18,478,522,44,21,99,27
25,1000,20,5.13,10.3,18,37,91,961,21,10,8,39,8.803695927,135,84,6.388430138,12.04891474,9.774007115,7.856396071,468,13,8,5,26,493,8,2,3,13,494,506,62,22,113,22
28,1000,20,5.13,10.3,18,37,86,954,25,11,10,46,8.723338129,130,68,6.465007207,12.02769157,9.63996398,7.897329282,445,17,6,6,29,509,8,5,4,17,474,526,47,21,112,18
27,1000,20,5.13,10.3,18,37,87,948,32,12,8,52,8.753593584,120,72,6.200336449,11.3006478,9.825383269,7.61550763,475,22,11,7,40,473,10,1,1,12,515,485,51,21,102,18
32,1000,20,5.13,10.3,18,37,32,949,26,14,11,51,7.886356123,111,63,5.301252038,9.833413599,7.186208195,8.559047269,468,13,4,5,22,481,13,10,6,29,490,510,34,29,77,34
26,1000,20,5.13,10.3,18,37,87,959,28,8,5,41,8.307100346,130,57,6.393359252,12.29965487,8.8526826,7.785006956,468,13,5,3,21,491,15,3,2,20,489,511,41,16,107,23
31,1000,20,5.13,10.3,18,37,76,953,28,13,6,47,8.483915723,109,64,6.177367832,12.2162972,9.125989943,7.884066887,452,20,9,2,31,501,8,4,4,16,483,517,47,17,98,11
29,1000,20,5.13,10.3,18,37,79,930,40,15,15,70,9.042765941,121,71,6.062227011,11.33655174,9.693616538,8.370749472,464,23,11,10,44,466,17,4,5,26,508,492,50,21,97,24
25,1000,20,5.13,10.3,18,37,92,961,21,10,8,39,8.828307834,115,64,6.425634012,12.11186555,9.814407208,7.865594216,468,13,8,5,26,493,8,2,3,13,494,506,53,11,96,19
28,1000,20,5.13,10.3,18,37,87,954,26,9,11,46,8.734894925,117,86,6.477211221,12.08055477,9.676400136,7.886466275,445,17,6,6,29,509,9,3,5,17,474,526,71,15,98,19
30,1000,20,5.13,10.3,18,37,77,958,28,10,4,42,8.416011204,132,81,6.208110155,11.9672208,8.736152379,8.12285511,454,16,7,1,24,504,12,3,3,18,478,522,60,21,113,19
27,1000,20,5.13,10.3,18,37,88,948,32,12,8,52,8.761979012,100,66,6.205602733,11.34034129,9.854544845,7.601831787,475,22,11,7,40,473,10,1,1,12,515,485,44,22,81,19
32,1000,20,5.13,10.3,18,37,33,951,26,12,11,49,7.887139179,101,65,5.334183378,9.861176423,7.230554477,8.517975462,469,13,3,5,21,482,13,9,6,28,490,510,43,22,78,23
26,1000,20,5.13,10.3,18,37,88,958,29,8,5,42,8.363956456,119,67,6.408327167,12.36176378,8.945773163,7.80718861,467,14,5,3,22,491,15,3,2,20,489,511,49,18,105,14
31,1000,20,5.13,10.3,18,37,77,952,29,13,6,48,8.51041296,135,57,6.214980962,12.26256009,9.194034285,7.871749324,451,21,9,2,32,501,8,4,4,16,483,517,44,13,113,22
29,1000,20,5.13,10.3,18,37,80,929,39,17,15,71,9.09172587,131,72,6.066503631,11.35821344,9.766374468,8.395137481,463,22,13,10,45,466,17,4,5,26,508,492,53,19,108,23
25,1000,20,5.13,10.3,18,37,93,962,19,11,8,38,8.821568146,143,56,6.48152835,12.19647153,9.854486485,7.813145895,469,12,8,5,25,493,7,3,3,13,494,506,41,15,115,28
28,1000,20,5.13,10.3,18,37,88,952,28,8,12,48,8.79493714,143,59,6.509185916,12.1423024,9.758244546,7.926861646,444,18,5,7,30,508,10,3,5,18,474,526,42,17,120,23
30,1000,20,5.13,10.3,18,37,78,958,28,10,4,42,8.424443573,119,67,6.234825908,12.0436445,8.768247233,8.109619531,454,16,7,1,24,504,12,3,3,18,478,522,52,15,97,22
27,1000,20,5.13,10.3,18,37,89,948,32,12,8,52,8.786565444,107,65,6.224575031,11.41318234,9.903853277,7.600167023,475,22,11,7,40,473,10,1,1,12,515,485,46,19,96,11
26,1000,20,5.13,10.3,18,37,89,958,30,8,4,42,8.403085475,123,55,6.470721964,12.44685268,9.031786654,7.801451665,467,14,5,3,22,491,16,3,1,20,489,511,44,11,105,18
32,1000,20,5.13,10.3,18,37,34,949,28,12,11,51,7.922018632,98,71,5.353823732,9.905559358,7.296329356,8.523171075,467,15,3,5,23,482,13,9,6,28,490,510,55,16,69,29
31,1000,20,5.13,10.3,18,37,78,953,29,12,6,47,8.545795439,131,69,6.236578361,12.32182654,9.244168828,7.893349894,451,21,9,2,32,502,8,3,4,15,483,517,58,11,104,27
29,1000,20,5.13,10.3,18,37,81,930,38,16,16,70,9.113489478,114,79,6.085230421,11.41513455,9.762836618,8.443025358,463,22,12,11,45,467,16,4,5,25,508,492,54,25,91,23
25,1000,20,5.13,10.3,18,37,94,961,20,11,8,39,8.823279337,124,71,6.531704877,12.27823005,9.893765336,7.778180358,468,13,8,5,26,493,7,3,3,13,494,506,58,13,108,16
28,1000,20,5.13,10.3,18,37,89,953,28,8,11,47,8.796557387,113,76,6.522135775,12.19076581,9.781426358,7.909051888,444,18,5,7,30,509,10,3,4,17,474,526,57,19,101,12
30,1000,20,5.13,10.3,18,37,79,957,29,10,4,43,8.436966116,125,58,6.269359246,12.10296397,8.781926674,8.121082694,454,16,7,1,24,503,13,3,3,19,478,522,46,12,105,20
27,1000,20,5.13,10.3,18,37,90,948,32,12,8,52,8.784476835,129,59,6.259313884,11.51895581,9.92791788,7.570307479,475,22,11,7,40,473,10,1,1,12,515,485,46,13,112,17
26,1000,20,5.13,10.3,18,37,90,957,30,9,4,43,8.398672348,145,65,6.490052318,12.48709932,9.069909871,7.756333506,467,14,5,3,22,490,16,4,1,21,489,511,48,17,120,25
32,1000,20,5.13,10.3,18,37,35,947,30,12,11,53,7.970137929,107,56,5.361530867,9.942015694,7.385352358,8.531990733,466,16,3,5,24,481,14,9,6,29,490,510,37,19,87,20
31,1000,20,5.13,10.3,18,37,79,954,29,11,6,46,8.540954635,122,63,6.284966157,12.37977594,9.248335044,7.880094408,451,21,9,2,32,503,8,2,4,14,483,517,52,11,98,24
28,1000,20,5.13,10.3,18,37,90,952,28,9,11,48,8.806612871,130,72,6.541626937,12.22386068,9.802383566,7.909283385,444,17,6,7,30,508,11,3,4,18,474,526,52,20,115,15
25,1000,20,5.13,10.3,18,37,95,960,21,11,8,40,8.831193253,122,80,6.597445423,12.3815814,9.954878537,7.734156632,467,14,8,5,27,493,7,3,3,13,494,506,65,15,103,19
29,1000,20,5.13,10.3,18,37,82,929,40,15,16,71,9.125354815,113,75,6.169025178,11.5568632,9.831919086,8.395812844,463,22,11,12,45,466,18,4,4,26,508,492,57,18,96,17
30,1000,20,5.13,10.3,18,37,80,956,30,10,4,44,8.445268108,126,53,6.326230529,12.23735241,8.786076315,8.133187029,454,16,7,1,24,502,14,3,3,20,478,522,38,15,107,19
27,1000,20,5.13,10.3,18,37,91,947,33,12,8,53,8.83165105,129,80,6.267988059,11.56962855,10.01645665,7.573558501,474,23,11,7,41,473,10,1,1,12,515,485,56,24,111,18
26,1000,20,5.13,10.3,18,37,91,957,30,10,3,43,8.415504476,131,76,6.519651787,12.5382388,9.102531825,7.758055604,466,14,6,3,23,491,16,4,0,20,489,511,59,17,109,22
28,1000,20,5.13,10.3,18,37,91,953,27,9,11,47,8.796862198,130,75,6.579092586,12.31196838,9.824461698,7.870850482,444,17,6,7,30,509,10,3,4,17,474,526,59,16,105,25
25,1000,20,5.13,10.3,18,37,96,959,22,11,8,41,8.855535285,144,79,6.62701892,12.42840442,9.985257517,7.752604885,466,15,8,5,28,493,7,3,3,13,494,506,60,19,119,25
31,1000,20,5.13,10.3,18,37,80,951,32,11,6,49,8.554937534,126,82,6.314957445,12.42921777,9.275966994,7.881325872,449,23,9,2,34,502,9,2,4,15,483,517,54,28,101,25
32,1000,20,5.13,10.3,18,37,36,946,31,11,12,54,8.00230869,90,51,5.371920701,9.935678113,7.41164767,8.569806533,466,16,2,6,24,480,15,9,6,30,490,510,29,22,66,24
29,1000,20,5.13,10.3,18,37,83,927,42,15,16,73,9.164052302,108,72,6.20499489,11.67788368,9.889748377,8.414756355,463,22,11,12,45,464,20,4,4,28,508,492,53,19,96,12
30,1000,20,5.13,10.3,18,37,81,956,30,10,4,44,8.477395571,130,69,6.337734566,12.3038692,8.832739566,8.152003943,454,16,7,1,24,502,14,3,3,20,478,522,53,16,113,17
27,1000,20,5.13,10.3,18,37,92,946,35,12,7,54,8.858806386,122,77,6.308703742,11.62829242,10.06194335,7.581248575,474,24,11,6,41,472,11,1,1,13,515,485,53,24,101,21
26,1000,20,5.13,10.3,18,37,92,957,30,10,3,43,8.425105255,130,72,6.545712123,12.60533752,9.126433571,7.753971113,466,14,6,3,23,491,16,4,0,20,489,511,53,19,108,22
28,1000,20,5.13,10.3,18,37,92,950,30,9,11,50,8.841746194,135,74,6.609749007,12.35199155,9.881117704,7.90512624,442,19,6,7,32,508,11,3,4,18,474,526,61,13,116,19
25,1000,20,5.13,10.3,18,37,97,959,22,11,8,41,8.835321473,122,78,6.691485224,12.5233546,9.994389209,7.703741509,466,15,8,5,28,493,7,3,3,13,494,506,57,21,105,17
29,1000,20,5.13,10.3,18,37,84,927,41,16,16,73,9.158333848,107,72,6.225727,11.73529297,9.930266664,8.361297525,463,21,12,12,45,464,20,4,4,28,508,492,52,20,88,19
31,1000,20,5.13,10.3,18,37,81,949,33,12,6,51,8.572051297,137,57,6.340659409,12.49383122,9.271672096,7.918440377,447,24,10,2,36,502,9,2,4,15,483,517,38,19,111,26
30,1000,20,5.13,10.3,18,37,82,954,31,10,5,46,8.531620216,115,72,6.373305641,12.38053002,8.910573058,8.184609758,452,18,7,1,26,502,13,3,4,20,478,522,54,18,98,17
32,1000,20,5.13,10.3,18,37,37,947,30,11,12,53,8.0144058,91,65,5.385979822,9.973963172,7.438378463,8.567843829,466,16,2,6,24,481,14,9,6,29,490,510,42,23,71,20
27,1000,20,5.13,10.3,18,37,93,946,35,12,7,54,8.87928215,127,67,6.313914024,11.70082216,10.09760714,7.585596847,474,24,11,6,41,472,11,1,1,13,515,485,53,14,107,20
26,1000,20,5.13,10.3,18,37,93,955,32,10,3,45,8.444026709,139,88,6.581650809,12.67278419,9.150009628,7.768438358,466,14,6,3,23,489,18,4,0,22,489,511,76,12,118,21
25,1000,20,5.13,10.3,18,37,98,959,22,11,8,41,8.841997038,110,81,6.732853715,12.56532779,10.0289953,7.683148931,466,15,8,5,28,493,7,3,3,13,494,506,68,13,93,17
28,1000,20,5.13,10.3,18,37,93,950,30,9,11,50,8.848582613,119,59,6.657487786,12.44955598,9.896832129,7.903962326,442,19,6,7,32,508,11,3,4,18,474,526,37,22,97,22
29,1000,20,5.13,10.3,18,37,85,928,40,16,16,72,9.158030256,132,74,6.255258855,11.78991471,9.963677971,8.326182616,463,21,12,12,45,465,19,4,4,27,508,492,50,24,114,18
31,1000,20,5.13,10.3,18,37,82,950,33,11,6,50,8.592276405,138,56,6.371678996,12.55145647,9.324411856,7.908289126,448,24,9,2,35,502,9,2,4,15,483,517,41,15,116,22
30,1000,20,5.13,10.3,18,37,83,953,32,10,5,47,8.550787004,121,74,6.402052863,12.42724965,8.94805517,8.187005044,451,19,7,1,27,502,13,3,4,20,478,522,60,14,105,16
27,1000,20,5.13,10.3,18,37,94,944,37,12,7,56,8.926348624,118,70,6.326991521,11.74925213,10.14000579,7.637619881,473,25,11,6,42,471,12,1,1,14,515,485,45,25,92,26
32,1000,20,5.13,10.3,18,37,38,946,31,11,12,54,8.018437979,121,75,5.408979992,9.998204,7.438560308,8.575575349,466,16,2,6,24,480,15,9,6,30,490,510,47,28,91,30
26,1000,20,5.13,10.3,18,37,94,955,32,10,3,45,8.410088018,118,77,6.625223616,12.77018804,9.149097749,7.702894753,466,14,6,3,23,489,18,4,0,22,489,511,66,11,99,19
25,1000,20,5.13,10.3,18,37,99,958,23,11,8,42,8.880493021,134,70,6.757690266,12.58805132,10.04644358,7.742193463,465,16,8,5,29,493,7,3,3,13,494,506,51,19,116,18
28,1000,20,5.13,10.3,18,37,94,949,32,9,10,51,8.860706428,125,64,6.710747407,12.50125823,9.939438037,7.888617487,441,20,6,7,33,508,12,3,3,18,474,526,56,8,116,9
29,1000,20,5.13,10.3,18,37,86,927,41,16,16,73,9.195830906,115,68,6.264347144,11.83990492,10.0442016,8.319870926,461,23,12,12,47,466,18,4,4,26,508,492,48,20,92,23
31,1000,20,5.13,10.3,18,37,83,950,33,11,6,50,8.6139739,129,75,6.420856647,12.60543555,9.35368226,7.922911738,448,24,9,2,35,502,9,2,4,15,483,517,56,19,108,21
30,1000,20,5.13,10.3,18,37,84,952,33,10,5,48,8.549165655,140,65,6.41897352,12.50587003,8.976303543,8.158031727,451,19,7,1,27,501,14,3,4,21,478,522,55,10,112,28
27,1000,20,5.13,10.3,18,37,95,942,38,13,7,58,8.948156039,119,68,6.347523395,11.81800989,10.19737027,7.621670821,472,26,11,6,43,470,12,2,1,15,515,485,53,15,103,16
32,1000,20,5.13,10.3,18,37,39,950,30,8,12,50,7.983885823,116,66,5.430368598,10.04346226,7.458794905,8.488384941,466,15,3,6,24,484,15,5,6,26,490,510,43,23,82,34
26,1000,20,5.13,10.3,18,37,95,954,32,11,3,46,8.462130812,131,80,6.678136811,12.8287403,9.221653891,7.735307357,464,16,6,3,25,490,16,5,0,21,489,511,61,19,108,23
25,1000,20,5.13,10.3,18,37,100,957,24,11,8,43,8.870814628,149,63,6.758544467,12.63643752,10.04369303,7.72575152,465,16,8,5,29,492,8,3,3,14,494,506,45,18,123,26
28,1000,20,5.13,10.3,18,37,95,950,31,9,10,50,8.858267104,123,64,6.731094871,12.54321524,9.967115312,7.859038871,441,20,6,7,33,509,11,3,3,17,474,526,52,12,104,19
29,1000,20,5.13,10.3,18,37,87,927,40,17,16,73,9.198271241,114,65,6.308266719,11.91564138,10.09092154,8.276591663,460,23,13,12,48,467,17,4,4,25,508,492,47,18,97,17
31,1000,20,5.13,10.3,18,37,84,951,32,11,6,49,8.606671078,135,80,6.474927659,12.70634766,9.373535085,7.890239134,448,24,9,2,35,503,8,2,4,14,483,517,55,25,111,24
30,1000,20,5.13,10.3,18,37,85,952,33,10,5,48,8.575651154,117,61,6.455968427,12.57602705,9.04389907,8.14687241,451,19,7,1,27,501,14,3,4,21,478,522,50,11,102,15
27,1000,20,5.13,10.3,18,37,96,943,37,13,7,57,8.95907991,121,73,6.356613748,11.84633679,10.19841693,7.643082871,473,25,11,6,42,470,12,2,1,15,515,485,50,23,102,19
26,1000,20,5.13,10.3,18,37,96,955,31,11,3,45,8.457834136,147,66,6.711697157,12.90174023,9.207973483,7.739990415,465,15,6,3,24,490,16,5,0,21,489,511,52,14,125,22
32,1000,20,5.13,10.3,18,37,40,950,29,9,12,50,8.018809036,121,51,5.452780206,10.07881041,7.476544217,8.539808567,466,15,3,6,24,484,14,6,6,26,490,510,31,20,90,31
25,1000,20,5.13,10.3,18,37,101,957,24,11,8,43,8.845960059,117,85,6.773079649,12.67261068,10.04149434,7.678778366,465,16,8,5,29,492,8,3,3,14,494,506,70,15,92,25
28,1000,20,5.13,10.3,18,37,96,948,32,9,11,52,8.91401257,121,80,6.775903225,12.62134365,10.01989453,7.917457341,440,21,6,7,34,508,11,3,4,18,474,526,65,15,102,19
29,1000,20,5.13,10.3,18,37,88,927,39,18,16,73,9.240993869,118,67,6.324975348,11.94554743,10.12462954,8.328622075,460,23,13,12,48,467,16,5,4,25,508,492,53,14,98,20
31,1000,20,5.13,10.3,18,37,85,950,31,13,6,50,8.630351585,126,70,6.540134764,12.7924453,9.415545875,7.896794831,447,24,10,2,36,503,7,3,4,14,483,517,56,14,110,16
30,1000,20,5.13,10.3,18,37,86,952,33,10,5,48,8.560413217,147,73,6.487332103,12.61982479,9.04389907,8.11768096,451,19,7,1,27,501,14,3,4,21,478,522,59,14,126,21
27,1000,20,5.13,10.3,18,37,97,943,37,13,7,57,8.970567104,131,60,6.393209868,11.91919342,10.22353514,7.640095888,473,25,11,6,42,470,12,2,1,15,515,485,49,11,100,31
26,1000,20,5.13,10.3,18,37,97,955,30,12,3,45,8.458611341,128,81,6.746559541,12.97175081,9.252557357,7.698846954,465,14,7,3,24,490,16,5,0,21,489,511,58,23,111,17
32,1000,20,5.13,10.3,18,37,41,949,30,9,12,51,8.021460877,115,54,5.460177309,10.13167573,7.527872663,8.49569269,465,16,3,6,25,484,14,6,6,26,490,510,40,14,85,30
25,1000,20,5.13,10.3,18,37,102,957,24,11,8,43,8.878820227,121,70,6.798824753,12.74253306,10.12841906,7.658856146,465,16,8,5,29,492,8,3,3,14,494,506,57,13,101,20
28,1000,20,5.13,10.3,18,37,97,948,32,9,11,52,8.910804411,131,79,6.808187875,12.68952749,10.02337009,7.908226216,440,21,6,7,34,508,11,3,4,18,474,526,64,15,117,14
29,1000,20,5.13,10.3,18,37,89,926,40,18,16,74,9.222815006,129,64,6.373242918,12.05836053,10.11317475,8.303500477,460,24,13,11,48,466,16,5,5,26,508,492,49,15,104,25
30,1000,20,5.13,10.3,18,37,87,952,32,11,5,48,8.571500125,138,69,6.57099036,12.71047956,9.08456901,8.101678426,451,18,8,1,27,501,14,3,4,21,478,522,44,25,116,22
