[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
48,1000,20,5.13,10.3,18,37,27,955,31,7,7,45,7.660365398,96,59,5.21075949,9.55535434,7.298843263,8.007710194,472,12,6,0,18,483,19,1,7,27,490,510,33,26,69,27
46,1000,20,5.13,10.3,18,37,99,940,30,20,10,60,8.800569535,141,76,6.770990738,13.42071419,9.495692949,8.153755856,450,13,12,7,32,490,17,8,3,28,482,518,59,17,119,22
49,1000,20,5.13,10.3,18,37,19,938,32,14,16,62,7.742679532,119,58,5.201592319,9.28217823,7.36896264,8.12854982,474,17,8,9,34,464,15,6,7,28,508,492,29,29,85,34
47,1000,20,5.13,10.3,18,37,94,952,32,12,4,48,8.651215605,127,80,6.581815533,12.55059252,9.460588213,7.822182125,475,20,8,3,31,477,12,4,1,17,506,494,58,22,108,19
50,1000,20,5.13,10.3,18,37,13,950,31,10,9,50,7.139738685,92,57,5.203942413,9.335136371,6.480163323,7.770917456,467,13,7,2,22,483,18,3,7,28,489,511,38,19,66,26
48,1000,20,5.13,10.3,18,37,28,956,29,8,7,44,7.662007698,89,51,5.22736675,9.596971747,7.328041695,7.982876994,472,12,6,0,18,484,17,2,7,26,490,510,33,18,66,23
46,1000,20,5.13,10.3,18,37,100,939,31,20,10,61,8.805243654,143,81,6.847646973,13.57301612,9.511493112,8.14807717,449,14,12,7,33,490,17,8,3,28,482,518,62,19,121,22
49,1000,20,5.13,10.3,18,37,20,938,33,14,15,62,7.753178402,93,47,5.220797967,9.316933473,7.408440034,8.109127774,474,17,8,9,34,464,16,6,6,28,508,492,36,11,74,19
50,1000,20,5.13,10.3,18,37,14,952,30,9,9,48,7.133434095,103,73,5.213891335,9.356437769,6.501023073,7.738618027,467,14,6,2,22,485,16,3,7,26,489,511,42,31,71,32
47,1000,20,5.13,10.3,18,37,95,951,32,12,5,49,8.668599949,147,68,6.60898089,12.59464605,9.512068076,7.804642719,474,21,8,3,32,477,11,4,2,17,506,494,52,16,126,21
48,1000,20,5.13,10.3,18,37,29,956,29,8,7,44,7.671537971,106,61,5.257716347,9.628792371,7.38832569,7.943643889,471,13,6,0,19,485,16,2,7,25,490,510,38,23,78,28
46,1000,20,5.13,10.3,18,37,101,938,32,20,10,62,8.824828176,144,74,6.895835158,13.64730299,9.517805115,8.180011796,449,14,12,7,33,489,18,8,3,29,482,518,48,26,126,18
49,1000,20,5.13,10.3,18,37,21,938,33,14,15,62,7.786103008,84,70,5.243242247,9.340969351,7.471895016,8.110529147,473,18,8,9,35,465,15,6,6,27,508,492,43,27,46,38
50,1000,20,5.13,10.3,18,37,15,953,29,9,9,47,7.166868601,81,64,5.211750329,9.366423826,6.541298637,7.765506003,467,14,6,2,22,486,15,3,7,25,489,511,42,22,58,23
47,1000,20,5.13,10.3,18,37,96,949,34,12,5,51,8.664199438,127,85,6.663618326,12.65929615,9.54177947,7.765301673,473,22,8,3,33,476,12,4,2,18,506,494,58,27,106,21
48,1000,20,5.13,10.3,18,37,30,956,29,8,7,44,7.701843112,95,48,5.272943835,9.659387856,7.418534518,7.974041566,471,13,6,0,19,485,16,2,7,25,490,510,36,12,70,25
46,1000,20,5.13,10.3,18,37,102,938,32,19,11,62,8.844114682,148,76,6.968440914,13.78317446,9.560647644,8.177379378,448,15,11,8,34,490,17,8,3,28,482,518,57,19,121,27
50,1000,20,5.13,10.3,18,37,16,955,27,9,9,45,7.16581328,87,54,5.214014193,9.386596592,6.543730911,7.761113237,467,14,6,2,22,488,13,3,7,23,489,511,30,24,64,23
49,1000,20,5.13,10.3,18,37,22,938,33,14,15,62,7.790755975,97,55,5.252008227,9.353652596,7.468031035,8.123976035,473,18,8,9,35,465,15,6,6,27,508,492,38,17,68,29
47,1000,20,5.13,10.3,18,37,97,948,35,12,5,52,8.681206994,128,78,6.717545599,12.72598514,9.594285153,7.745948799,472,23,8,3,34,476,12,4,2,18,506,494,58,20,109,19
46,1000,20,5.13,10.3,18,37,103,937,33,19,11,63,8.843516618,144,87,7.040251113,13.91239029,9.61163011,8.128785531,447,16,11,8,35,490,17,8,3,28,482,518,70,17,117,27
48,1000,20,5.13,10.3,18,37,31,956,29,8,7,44,7.709056892,109,63,5.269910317,9.685935218,7.41091581,7.995506167,471,13,6,0,19,485,16,2,7,25,490,510,38,25,76,33
50,1000,20,5.13,10.3,18,37,17,954,28,9,9,46,7.194753144,88,47,5.238155422,9.409316251,6.575325271,7.787512889,465,16,6,2,24,489,12,3,7,22,489,511,34,13,68,20
49,1000,20,5.13,10.3,18,37,23,938,32,15,15,62,7.803245262,121,65,5.253703924,9.388914681,7.495272241,8.121233666,473,18,8,9,35,465,14,7,6,27,508,492,38,27,86,35
47,1000,20,5.13,10.3,18,37,98,947,36,12,5,53,8.716377956,127,80,6.775691195,12.79498134,9.631829513,7.77868871,471,24,8,3,35,476,12,4,2,18,506,494,70,10,106,21
46,1000,20,5.13,10.3,18,37,104,937,32,19,12,63,8.842576558,141,81,7.086975777,13.99577156,9.612726031,8.125950988,447,16,11,8,35,490,16,8,4,28,482,518,62,19,123,18
50,1000,20,5.13,10.3,18,37,18,955,25,11,9,45,7.227192904,97,64,5.248483514,9.447450101,6.592027596,7.835012544,466,14,7,2,23,489,11,4,7,22,489,511,42,22,68,29
49,1000,20,5.13,10.3,18,37,24,937,33,16,14,63,7.817517567,99,64,5.265055903,9.405079251,7.50517307,8.140019609,473,18,9,8,35,464,15,7,6,28,508,492,32,32,73,26
47,1000,20,5.13,10.3,18,37,99,946,36,13,5,54,8.745942251,136,65,6.823757083,12.86392618,9.680132467,7.789059155,471,23,9,3,35,475,13,4,2,19,506,494,46,19,113,23
48,1000,20,5.13,10.3,18,37,32,955,29,9,7,45,7.736451573,116,70,5.285454998,9.738716607,7.443272611,8.01813332,470,14,6,0,20,485,15,3,7,25,490,510,45,25,88,28
50,1000,20,5.13,10.3,18,37,19,955,25,11,9,45,7.25960401,96,54,5.261391738,9.478441706,6.635316769,7.857013914,466,14,7,2,23,489,11,4,7,22,489,511,33,21,70,26
49,1000,20,5.13,10.3,18,37,25,938,33,15,14,62,7.801952923,103,63,5.259573538,9.459763204,7.475150202,8.139383375,474,17,9,8,34,464,16,6,6,28,508,492,41,22,69,34
47,1000,20,5.13,10.3,18,37,100,947,35,13,5,53,8.743348314,118,80,6.856041822,12.98481326,9.665292891,7.799008322,471,23,9,3,35,476,12,4,2,18,506,494,64,16,100,18
48,1000,20,5.13,10.3,18,37,33,955,29,9,7,45,7.728931936,105,52,5.296268488,9.781665794,7.470003804,7.977706023,469,15,6,0,21,486,14,3,7,24,490,510,35,17,82,23
50,1000,20,5.13,10.3,18,37,20,955,25,11,9,45,7.279055572,89,52,5.277604425,9.495102373,6.644593964,7.886201807,466,14,7,2,23,489,11,4,7,22,489,511,32,20,66,23
49,1000,20,5.13,10.3,18,37,26,938,34,15,13,62,7.829470305,118,63,5.29863363,9.514276223,7.493795804,8.17606105,474,18,9,7,34,464,16,6,6,28,508,492,28,35,71,47
47,1000,20,5.13,10.3,18,37,101,945,37,13,5,55,8.749488858,133,73,6.875069956,13.03840942,9.69874757,7.77717123,470,24,9,3,36,475,13,4,2,19,506,494,53,20,114,19
48,1000,20,5.13,10.3,18,37,34,957,29,8,6,43,7.750686357,105,57,5.324759672,9.794965106,7.541757201,7.951422213,469,15,6,0,21,488,14,2,6,22,490,510,40,17,78,27
50,1000,20,5.13,10.3,18,37,21,956,24,11,9,44,7.293770327,103,59,5.284432193,9.523678523,6.654076552,7.905923471,467,13,7,2,22,489,11,4,7,22,489,511,36,23,78,25
49,1000,20,5.13,10.3,18,37,27,939,33,16,12,61,7.829929524,107,53,5.305623984,9.553191125,7.541027777,8.12822645,474,17,10,7,34,465,16,6,5,27,508,492,36,17,77,30
47,1000,20,5.13,10.3,18,37,102,945,36,14,5,55,8.77274675,143,83,6.910303149,13.09342477,9.75770146,7.763866014,470,24,9,3,36,475,12,5,2,19,506,494,72,11,116,27
48,1000,20,5.13,10.3,18,37,35,957,29,8,6,43,7.795280845,92,57,5.33203749,9.822746035,7.604796118,7.978295584,469,15,6,0,21,488,14,2,6,22,490,510,41,16,71,21
50,1000,20,5.13,10.3,18,37,22,954,25,11,10,46,7.372311549,90,65,5.294821957,9.544228192,6.743753188,7.973808689,467,13,7,2,22,487,12,4,8,24,489,511,41,24,65,25
49,1000,20,5.13,10.3,18,37,28,940,33,15,12,60,7.819169648,106,56,5.33480589,9.595438387,7.58012289,8.065990285,474,17,10,7,34,466,16,5,5,26,508,492,35,21,79,27
47,1000,20,5.13,10.3,18,37,103,947,34,14,5,53,8.788149318,139,70,6.978251819,13.15545778,9.789306448,7.762672581,471,23,9,3,35,476,11,5,2,18,506,494,56,14,116,23
50,1000,20,5.13,10.3,18,37,23,954,25,12,9,46,7.348475432,118,65,5.304628724,9.551244911,6.781304041,7.891228485,467,13,7,2,22,487,12,5,7,24,489,511,38,27,90,28
49,1000,20,5.13,10.3,18,37,29,941,32,15,12,59,7.819526417,105,61,5.333186891,9.600036818,7.61370047,8.03204589,474,17,10,7,34,467,15,5,5,25,508,492,41,20,79,26
48,1000,20,5.13,10.3,18,37,36,957,29,8,6,43,7.804327038,96,50,5.325402097,9.85532054,7.612282499,7.988840419,469,15,6,0,21,488,14,2,6,22,490,510,34,16,76,20
47,1000,20,5.13,10.3,18,37,104,946,35,14,5,54,8.789304282,122,61,7.038304609,13.23923048,9.801221659,7.752805916,470,24,9,3,36,476,11,5,2,18,506,494,48,13,106,16
50,1000,20,5.13,10.3,18,37,24,953,27,11,9,47,7.375991884,106,59,5.325200691,9.581457239,6.832783531,7.895813576,466,14,7,2,23,487,13,4,7,24,489,511,36,23,83,23
49,1000,20,5.13,10.3,18,37,30,940,33,15,12,60,7.830418156,105,53,5.336362619,9.640622125,7.641614402,8.025361868,473,18,10,7,35,467,15,5,5,25,508,492,35,18,77,28
50,1000,20,5.13,10.3,18,37,25,954,26,11,9,46,7.400742335,87,59,5.335761193,9.622765588,6.860316481,7.917901322,467,13,7,2,22,487,13,4,7,24,489,511,38,21,65,22
48,1000,20,5.13,10.3,18,37,37,958,29,8,5,42,7.819721103,81,61,5.368493052,9.901173723,7.645398007,7.987208,470,14,6,0,20,488,15,2,5,22,490,510,39,22,56,25
49,1000,20,5.13,10.3,18,37,31,940,33,15,12,60,7.840468712,115,59,5.372479271,9.670632238,7.598702243,8.090097505,473,18,10,7,35,467,15,5,5,25,508,492,32,27,84,31
50,1000,20,5.13,10.3,18,37,26,955,26,10,9,45,7.40106477,84,57,5.345386769,9.628533722,6.889523037,7.890583179,467,13,7,2,22,488,13,3,7,23,489,511,36,21,58,26
48,1000,20,5.13,10.3,18,37,38,958,31,7,4,42,7.813242437,103,63,5.40286344,9.940082092,7.673677012,7.947334708,471,14,5,0,19,487,17,2,4,23,490,510,38,25,79,24
49,1000,20,5.13,10.3,18,37,32,942,32,15,11,58,7.860193771,109,66,5.395805086,9.697212096,7.646997294,8.080323467,473,19,10,6,35,469,13,5,5,23,508,492,32,34,78,31
50,1000,20,5.13,10.3,18,37,27,955,26,10,9,45,7.417705134,100,59,5.359182555,9.65116366,6.908309339,7.905169995,468,12,7,2,21,487,14,3,7,24,489,511,37,22,71,29
48,1000,20,5.13,10.3,18,37,39,957,32,7,4,43,7.829781875,101,67,5.416539687,9.988459343,7.702220995,7.952340368,470,15,5,0,20,487,17,2,4,23,490,510,40,27,86,15
49,1000,20,5.13,10.3,18,37,33,941,33,15,11,59,7.864368903,108,65,5.41002159,9.69691163,7.669125031,8.065962169,473,19,10,6,35,468,14,5,5,24,508,492,47,18,72,36
50,1000,20,5.13,10.3,18,37,28,954,26,11,9,46,7.466664382,116,58,5.358363558,9.667169822,6.959165413,7.95231408,468,12,7,2,21,486,14,4,7,25,489,511,39,19,78,38
49,1000,20,5.13,10.3,18,37,34,943,32,15,10,57,7.854565002,126,63,5.428465917,9.735105312,7.661849134,8.053548053,475,18,10,5,33,468,14,5,5,24,508,492,41,22,95,31
48,1000,20,5.13,10.3,18,37,40,956,32,8,4,44,7.870095068,89,57,5.435785618,10.01964223,7.771459019,7.964863037,469,15,6,0,21,487,17,2,4,23,490,510,38,19,61,28
50,1000,20,5.13,10.3,18,37,29,954,24,13,9,46,7.514182357,104,67,5.365410594,9.683604176,7.019167037,7.987885861,468,11,8,2,21,486,13,5,7,25,489,511,44,23,76,28
49,1000,20,5.13,10.3,18,37,35,943,32,15,10,57,7.873747805,82,61,5.453526345,9.760055425,7.690388513,8.063070001,475,18,10,5,33,468,14,5,5,24,508,492,39,22,55,27
48,1000,20,5.13,10.3,18,37,41,957,31,8,4,43,7.880235909,101,60,5.449086103,10.03651083,7.815907894,7.942041257,468,16,6,0,22,489,15,2,4,21,490,510,43,17,74,27
50,1000,20,5.13,10.3,18,37,30,956,23,12,9,44,7.555788536,113,53,5.382882015,9.739770906,7.05755527,8.032571445,470,10,7,2,19,486,13,5,7,25,489,511,32,21,84,29
49,1000,20,5.13,10.3,18,37,36,944,30,16,10,56,7.885990516,81,71,5.449340126,9.777123496,7.705851289,8.07198793,475,18,10,5,33,469,12,6,5,23,508,492,49,22,60,21
48,1000,20,5.13,10.3,18,37,42,955,32,8,5,45,7.903692733,116,66,5.45795748,10.05290577,7.862967717,7.94282069,468,15,6,1,22,487,17,2,4,23,490,510,43,23,85,31
50,1000,20,5.13,10.3,18,37,31,956,22,13,9,44,7.557279341,97,49,5.409217071,9.789904027,7.085389078,8.008853389,470,10,7,2,19,486,12,6,7,25,489,511,29,20,68,29
49,1000,20,5.13,10.3,18,37,37,943,31,16,10,57,7.920778134,106,48,5.452182181,9.779683311,7.735808673,8.111762862,474,19,10,5,34,469,12,6,5,23,508,492,29,19,76,30
50,1000,20,5.13,10.3,18,37,32,958,23,11,8,42,7.540771224,114,61,5.424535116,9.817005022,7.140114288,7.924178742,469,11,7,2,20,489,12,4,6,22,489,511,38,23,76,38
48,1000,20,5.13,10.3,18,37,43,956,32,8,4,44,7.887391295,101,60,5.457221008,10.09540834,7.899364505,7.875887623,468,15,6,1,22,488,17,2,3,22,490,510,37,23,81,20
49,1000,20,5.13,10.3,18,37,38,943,30,17,10,57,7.93639164,100,50,5.469701662,9.817354653,7.762129599,8.116320739,474,19,10,5,34,469,11,7,5,23,508,492,34,16,71,29
50,1000,20,5.13,10.3,18,37,33,958,23,11,8,42,7.566202659,96,43,5.441944037,9.85424409,7.159599066,7.955300813,470,10,7,2,19,488,13,4,6,23,489,511,30,13,77,19
48,1000,20,5.13,10.3,18,37,44,957,32,7,4,43,7.897185023,119,59,5.47067012,10.1304457,7.901842051,7.892710623,469,15,5,1,21,488,17,2,3,22,490,510,41,18,96,23
49,1000,20,5.13,10.3,18,37,39,944,30,16,10,56,7.946472361,98,61,5.488846552,9.860808331,7.783019026,8.11524125,475,19,9,5,33,469,11,7,5,23,508,492,39,22,75,23
50,1000,20,5.13,10.3,18,37,34,957,24,11,8,43,7.589028615,103,65,5.469695716,9.897546006,7.195817166,7.965311196,470,10,7,2,19,487,14,4,6,24,489,511,41,24,82,21
48,1000,20,5.13,10.3,18,37,45,956,33,7,4,44,7.917603001,117,60,5.487102015,10.15860048,7.947614642,7.888768286,468,16,5,1,22,488,17,2,3,22,490,510,42,18,93,24
49,1000,20,5.13,10.3,18,37,40,944,30,16,10,56,7.982199771,101,57,5.517246171,9.880549591,7.83511767,8.13406503,475,19,9,5,33,469,11,7,5,23,508,492,32,25,78,23
50,1000,20,5.13,10.3,18,37,35,956,25,11,8,44,7.628520327,107,58,5.484692391,9.910932747,7.26563954,7.975778066,469,11,7,2,20,487,14,4,6,24,489,511,41,17,82,25
48,1000,20,5.13,10.3,18,37,46,957,32,7,4,43,7.953900006,104,49,5.508322038,10.19226886,8.043087532,7.86821003,468,16,5,1,22,489,16,2,3,21,490,510,34,15,83,21
49,1000,20,5.13,10.3,18,37,41,943,31,16,10,57,7.994683498,95,54,5.536666418,9.912757325,7.859176599,8.134597126,475,19,9,5,33,468,12,7,5,24,508,492,35,19,77,18
50,1000,20,5.13,10.3,18,37,36,958,22,12,8,42,7.63057741,127,63,5.472283213,9.917437731,7.288412928,7.95801074,470,9,8,2,19,488,13,4,6,23,489,511,48,15,97,30
49,1000,20,5.13,10.3,18,37,42,942,32,16,10,58,8.016289844,128,50,5.543869959,9.940019321,7.888415062,8.148323156,475,19,9,5,33,467,13,7,5,25,508,492,31,19,87,41
48,1000,20,5.13,10.3,18,37,47,956,32,8,4,44,7.972957854,102,61,5.542243488,10.23954194,8.085060068,7.865251806,468,15,6,1,22,488,17,2,3,22,490,510,42,19,71,31
50,1000,20,5.13,10.3,18,37,37,957,23,12,8,43,7.650469615,95,54,5.493239636,9.943122067,7.314749801,7.971735738,469,10,8,2,20,488,13,4,6,23,489,511,40,14,66,29
49,1000,20,5.13,10.3,18,37,43,942,32,16,10,58,8.073580536,113,62,5.555084006,9.985258639,7.953135102,8.197942895,475,19,9,5,33,467,13,7,5,25,508,492,40,22,80,33
48,1000,20,5.13,10.3,18,37,48,955,31,9,5,45,8.021818603,106,63,5.564480244,10.2594781,8.167121604,7.882213759,467,16,6,1,23,488,15,3,4,22,490,510,43,20,85,21
50,1000,20,5.13,10.3,18,37,38,957,24,11,8,43,7.653305497,124,57,5.533703431,9.945153067,7.315556818,7.976513137,469,11,8,1,20,488,13,3,7,23,489,511,34,23,90,34
49,1000,20,5.13,10.3,18,37,44,942,34,14,10,58,8.040411738,98,72,5.581987572,10.04615016,7.946568151,8.13730715,476,20,7,5,32,466,14,7,5,26,508,492,39,33,73,25
48,1000,20,5.13,10.3,18,37,49,953,33,9,5,47,8.026916314,95,51,5.600752088,10.31558977,8.181012169,7.878863434,465,18,6,1,25,488,15,3,4,22,490,510,37,14,72,23
50,1000,20,5.13,10.3,18,37,39,957,24,11,8,43,7.651731098,104,50,5.557941319,9.981287368,7.303233448,7.985224936,469,11,8,1,20,488,13,3,7,23,489,511,34,16,78,26
49,1000,20,5.13,10.3,18,37,45,942,34,14,10,58,8.060977093,114,60,5.580561352,10.05749061,7.9854047,8.139007125,476,20,7,5,32,466,14,7,5,26,508,492,36,24,86,28
48,1000,20,5.13,10.3,18,37,50,953,33,9,5,47,8.073531399,98,50,5.609424722,10.3631971,8.203867461,7.948306556,465,18,6,1,25,488,15,3,4,22,490,510,35,15,79,19
50,1000,20,5.13,10.3,18,37,40,959,23,10,8,41,7.665000431,105,64,5.577747174,10.03204625,7.346469218,7.969817971,469,11,8,1,20,490,12,2,7,21,489,511,44,20,84,21
49,1000,20,5.13,10.3,18,37,46,945,34,11,10,55,8.044598271,111,56,5.602361516,10.08950714,7.981500287,8.109748222,476,20,6,6,32,469,14,5,4,23,508,492,36,20,80,31
50,1000,20,5.13,10.3,18,37,41,958,24,10,8,42,7.671910916,79,62,5.590047335,10.08735374,7.376039257,7.955044462,468,12,8,1,21,490,12,2,7,21,489,511,34,28,71,8
48,1000,20,5.13,10.3,18,37,51,951,35,9,5,49,8.081596007,120,54,5.635941039,10.42346154,8.221497702,7.947180652,465,18,6,1,25,486,17,3,4,24,490,510,39,15,96,24
49,1000,20,5.13,10.3,18,37,47,947,33,10,10,53,8.04229348,116,68,5.628716946,10.1425285,8.005018993,8.080780145,476,20,6,6,32,471,13,4,4,21,508,492,50,18,91,25
50,1000,20,5.13,10.3,18,37,42,959,25,9,7,41,7.699252769,111,42,5.59479816,10.09423745,7.426601574,7.960165557,469,12,7,1,20,490,13,2,6,21,489,511,27,15,83,28
48,1000,20,5.13,10.3,18,37,52,949,37,9,5,51,8.079982361,116,65,5.652234855,10.47983671,8.254752963,7.912065509,464,19,6,1,26,485,18,3,4,25,490,510,44,21,86,30
49,1000,20,5.13,10.3,18,37,48,947,32,11,10,53,8.094068759,98,60,5.630373704,10.16051418,8.070554271,8.118347946,476,19,7,6,32,471,13,4,4,21,508,492,36,24,76,22
50,1000,20,5.13,10.3,18,37,43,959,25,9,7,41,7.689707069,107,58,5.61197394,10.12178911,7.461684502,7.907912618,469,12,7,1,20,490,13,2,6,21,489,511,38,20,81,26
48,1000,20,5.13,10.3,18,37,53,949,37,9,5,51,8.069455203,110,61,5.662848345,10.48660028,8.263552523,7.882969542,464,19,6,1,26,485,18,3,4,25,490,510,49,12,78,32
49,1000,20,5.13,10.3,18,37,49,948,31,11,10,52,8.113787728,103,63,5.648759778,10.1947222,8.100134455,8.12788501,477,18,7,6,31,471,13,4,4,21,508,492,42,21,82,21
50,1000,20,5.13,10.3,18,37,44,959,25,9,7,41,7.74276454,99,52,5.608062736,10.13344853,7.538439068,7.938293221,469,12,7,1,20,490,13,2,6,21,489,511,38,14,76,23
49,1000,20,5.13,10.3,18,37,50,948,31,11,10,52,8.124123359,105,49,5.668802127,10.23920148,8.121869238,8.126450784,477,18,7,6,31,471,13,4,4,21,508,492,30,19,84,21
48,1000,20,5.13,10.3,18,37,54,952,34,11,3,48,8.096279001,111,63,5.669397837,10.51878257,8.327796023,7.873841079,465,16,8,1,25,487,18,3,2,23,490,510,43,20,89,22
50,1000,20,5.13,10.3,18,37,45,959,25,9,7,41,7.770022405,106,63,5.608329955,10.15758312,7.551637122,7.979005582,469,12,7,1,20,490,13,2,6,21,489,511,45,18,88,18
49,1000,20,5.13,10.3,18,37,51,949,31,11,9,51,8.150569157,103,64,5.678691974,10.2551895,8.20319083,8.09623621,477,18,7,6,31,472,13,4,3,20,508,492,39,25,75,28
48,1000,20,5.13,10.3,18,37,55,952,34,11,3,48,8.066298495,115,60,5.684349166,10.5352747,8.319405656,7.823117106,465,16,8,1,25,487,18,3,2,23,490,510,39,21,81,34
50,1000,20,5.13,10.3,18,37,46,960,23,10,7,40,7.80846994,103,57,5.628575755,10.16548144,7.560959212,8.045324629,469,12,7,1,20,491,11,3,6,20,489,511,41,16,76,27
49,1000,20,5.13,10.3,18,37,52,947,32,12,9,53,8.166387589,104,76,5.702392332,10.31321029,8.239889498,8.090495374,475,19,8,6,33,472,13,4,3,20,508,492,50,26,81,23
48,1000,20,5.13,10.3,18,37,56,952,34,11,3,48,8.045630612,111,56,5.696245072,10.54857488,8.308152832,7.793403381,465,16,8,1,25,487,18,3,2,23,490,510,34,22,82,29
50,1000,20,5.13,10.3,18,37,47,961,22,11,6,39,7.851694021,119,60,5.628983437,10.1856441,7.597896646,8.094564699,469,12,7,1,20,492,10,4,5,19,489,511,41,19,96,23
49,1000,20,5.13,10.3,18,37,53,948,31,12,9,52,8.171250048,100,73,5.716763528,10.3288003,8.272701024,8.066499853,476,18,8,6,32,472,13,4,3,20,508,492,47,26,77,23
48,1000,20,5.13,10.3,18,37,57,955,33,9,3,45,8.070855577,111,69,5.71788435,10.575414,8.32003336,7.831449472,468,15,6,1,22,487,18,3,2,23,490,510,51,18,86,25
50,1000,20,5.13,10.3,18,37,48,962,21,11,6,38,7.832825714,105,67,5.647844841,10.20775879,7.6403606,8.017004659,469,11,8,1,20,493,10,3,5,18,489,511,54,13,77,28
49,1000,20,5.13,10.3,18,37,54,948,32,12,8,52,8.161874862,114,48,5.738686197,10.37055245,8.301736938,8.017464427,476,18,8,6,32,472,14,4,2,20,508,492,33,15,82,32
48,1000,20,5.13,10.3,18,37,58,956,32,9,3,44,8.098887843,112,69,5.743615592,10.61733181,8.341647221,7.865648442,468,15,6,1,22,488,17,3,2,22,490,510,47,22,91,21
50,1000,20,5.13,10.3,18,37,49,961,22,11,6,39,7.88136337,107,60,5.650399474,10.22993342,7.682516283,8.071649524,469,11,8,1,20,492,11,3,5,19,489,511,32,28,86,21
49,1000,20,5.13,10.3,18,37,55,948,32,12,8,52,8.150956883,93,65,5.755780836,10.4130039,8.327763631,7.968400323,476,18,8,6,32,472,14,4,2,20,508,492,39,26,78,15
48,1000,20,5.13,10.3,18,37,59,957,31,9,3,43,8.109696999,107,70,5.766367476,10.67060449,8.369442159,7.860137923,468,15,6,1,22,489,16,3,2,21,490,510,45,25,79,28
50,1000,20,5.13,10.3,18,37,50,963,21,10,6,37,7.854451571,117,69,5.664545436,10.25395117,7.730795225,7.97278416,469,11,8,1,20,494,10,2,5,17,489,511,43,26,90,27
49,1000,20,5.13,10.3,18,37,56,949,30,13,8,51,8.208199762,106,59,5.798092066,10.51819187,8.423367215,7.986034993,475,18,9,6,33,474,12,4,2,18,508,492,38,21,82,24
48,1000,20,5.13,10.3,18,37,60,956,32,9,3,44,8.121851652,100,59,5.803462322,10.74673713,8.377849107,7.875893312,467,16,6,1,23,489,16,3,2,21,490,510,38,21,81,19
50,1000,20,5.13,10.3,18,37,51,962,22,10,6,38,7.879031245,109,63,5.679021101,10.29017075,7.789338414,7.964862545,468,12,8,1,21,494,10,2,5,17,489,511,34,29,86,23
49,1000,20,5.13,10.3,18,37,57,947,32,13,8,53,8.247856191,110,65,5.840077579,10.58536985,8.451020769,8.038084636,475,19,8,6,33,472,13,5,2,20,508,492,45,20,81,29
48,1000,20,5.13,10.3,18,37,61,955,33,9,3,45,8.160238124,120,63,5.828130103,10.80698588,8.418310469,7.912286264,467,16,6,1,23,488,17,3,2,22,490,510,46,17,91,29
50,1000,20,5.13,10.3,18,37,52,962,22,10,6,38,7.897155438,129,75,5.682951962,10.34110295,7.834702813,7.956919301,468,12,8,1,21,494,10,2,5,17,489,511,49,26,97,32
49,1000,20,5.13,10.3,18,37,58,948,31,13,8,52,8.265577585,109,69,5.857819354,10.61512154,8.493313444,8.030435682,475,18,9,6,33,473,13,4,2,19,508,492,45,24,86,23
50,1000,20,5.13,10.3,18,37,53,962,22,10,6,38,7.949712189,103,60,5.716569298,10.40893224,7.888978199,8.007831408,468,12,8,1,21,494,10,2,5,17,489,511,42,18,83,20
48,1000,20,5.13,10.3,18,37,62,955,33,9,3,45,8.160140106,109,63,5.84112174,10.83992256,8.414754721,7.915510377,467,16,6,1,23,488,17,3,2,22,490,510,45,18,82,27
49,1000,20,5.13,10.3,18,37,59,948,31,13,8,52,8.276767526,115,67,5.896564265,10.64024663,8.462616322,8.084874868,476,17,9,6,32,472,14,4,2,20,508,492,41,26,82,33
50,1000,20,5.13,10.3,18,37,54,961,23,10,6,39,7.942531384,103,79,5.755003807,10.44885637,7.926356475,7.958009918,468,12,8,1,21,493,11,2,5,18,489,511,48,31,81,22
